,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,10,9,1,0,28,35,6,29,1,1
1,Liverpool_19_20,10,9,1,0,28,23,8,15,1,1
2,Manchester City_18_19,10,8,2,0,26,27,3,24,1,1
3,Liverpool_18_19,10,8,2,0,26,20,4,16,2,2
4,Chelsea_18_19,10,7,3,0,24,24,7,17,3,3
5,Tottenham_16_17,10,5,5,0,20,14,5,9,5,2
6,Manchester Utd_17_18,10,7,2,1,23,23,4,19,2,2
7,Manchester City_16_17,10,7,2,1,23,24,9,15,1,3
8,Arsenal_16_17,10,7,2,1,23,23,10,13,2,5
9,Liverpool_16_17,10,7,2,1,23,24,13,11,3,4
