,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester Utd_17_18,3,3,0,0,9,10,0,10,1,2
1,Aston Villa_20_21,3,3,0,0,9,11,2,9,1,11
2,Leicester City_20_21,3,3,0,0,9,12,4,8,2,5
3,Liverpool_18_19,3,3,0,0,9,7,0,7,1,2
4,Manchester City_16_17,3,3,0,0,9,9,3,6,1,3
5,Tottenham_18_19,3,3,0,0,9,8,2,6,2,4
6,Liverpool_19_20,3,3,0,0,9,9,3,6,1,1
7,Chelsea_16_17,3,3,0,0,9,7,2,5,2,1
8,Manchester Utd_16_17,3,3,0,0,9,6,1,5,3,6
9,Chelsea_18_19,3,3,0,0,9,8,3,5,3,3
