,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Sheffield Utd_20_21,10,0,1,9,1,4,16,-12,20,20
1,Sunderland_16_17,10,0,2,8,2,7,20,-13,20,20
2,Crystal Palace_17_18,10,1,1,8,4,4,21,-17,20,11
3,Fulham_18_19,10,1,2,7,5,11,28,-17,18,19
4,Cardiff City_18_19,10,1,2,7,5,9,23,-14,17,18
5,Swansea City_16_17,10,1,2,7,5,9,18,-9,19,15
6,Hull City_16_17,10,2,1,7,7,8,23,-15,18,18
7,Norwich City_19_20,10,2,1,7,7,11,24,-13,19,20
8,Bournemouth_17_18,10,2,1,7,7,6,14,-8,19,12
9,Fulham_20_21,10,2,1,7,7,11,19,-8,17,18
