,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,11,10,1,0,31,38,7,31,1,1
1,Liverpool_19_20,11,10,1,0,31,25,9,16,1,1
2,Manchester City_18_19,11,9,2,0,29,33,4,29,1,1
3,Chelsea_18_19,11,8,3,0,27,27,8,19,2,3
4,Liverpool_18_19,11,8,3,0,27,21,5,16,3,2
5,Liverpool_16_17,11,8,2,1,26,30,14,16,1,4
6,Manchester City_19_20,11,8,1,2,25,34,10,24,2,2
7,Chelsea_16_17,11,8,1,2,25,26,9,17,2,1
8,Tottenham_18_19,11,8,0,3,24,19,10,9,4,4
9,Manchester City_16_17,11,7,3,1,24,25,10,15,3,3
