,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester Utd_17_18,2,2,0,0,6,8,0,8,1,2
1,Manchester City_18_19,2,2,0,0,6,8,1,7,1,1
2,Liverpool_18_19,2,2,0,0,6,6,0,6,2,2
3,Leicester City_20_21,2,2,0,0,6,7,2,5,1,5
4,Manchester City_16_17,2,2,0,0,6,6,2,4,1,3
5,Manchester Utd_16_17,2,2,0,0,6,5,1,4,2,6
6,Huddersfield_17_18,2,2,0,0,6,4,0,4,2,16
7,Chelsea_18_19,2,2,0,0,6,6,2,4,3,3
8,Watford_18_19,2,2,0,0,6,5,1,4,4,11
9,Liverpool_19_20,2,2,0,0,6,6,2,4,1,1
