,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Wolves_19_20,10,2,6,2,12,13,13,0,12,7
1,Tottenham_16_17,10,5,5,0,20,14,5,9,5,2
2,Watford_19_20,10,0,5,5,5,5,21,-16,20,19
3,Chelsea_20_21,10,5,4,1,19,22,10,12,3,4
4,Liverpool_17_18,10,4,4,2,16,17,16,1,6,4
5,Arsenal_19_20,10,4,4,2,16,15,14,1,5,8
6,Burnley_17_18,10,4,4,2,16,9,9,0,7,7
7,Manchester Utd_19_20,10,3,4,3,13,13,10,3,7,3
8,Southampton_16_17,10,3,4,3,13,11,10,1,9,8
9,Sheffield Utd_19_20,10,3,4,3,13,9,8,1,8,9
