,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Wolves_19_20,22,7,10,5,31,31,28,3,7,7
1,Arsenal_19_20,22,6,10,6,28,29,31,-2,10,8
2,West Brom_17_18,22,2,10,10,16,16,30,-14,19,20
3,Brighton_20_21,22,5,9,8,24,24,29,-5,15,16
4,Fulham_20_21,22,2,9,11,15,17,31,-14,18,18
5,Liverpool_17_18,22,12,8,2,44,50,25,25,4,4
6,Manchester Utd_16_17,22,11,8,3,41,33,21,12,6,6
7,Sheffield Utd_19_20,22,8,8,6,32,24,21,3,6,9
8,Crystal Palace_19_20,22,7,8,7,29,20,24,-4,9,14
9,Brighton_17_18,22,5,8,9,23,17,27,-10,12,15
