,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Wolves_19_20,6,0,4,2,4,7,11,-4,19,7
1,Chelsea_20_21,6,2,3,1,9,13,9,4,11,4
2,Huddersfield_17_18,6,2,3,1,9,5,3,2,8,16
3,Burnley_17_18,6,2,3,1,9,6,5,1,9,7
4,Wolves_18_19,6,2,3,1,9,6,6,0,10,7
5,Everton_18_19,6,1,3,2,6,8,11,-3,12,8
6,Brighton_19_20,6,1,3,2,6,5,8,-3,15,15
7,West Brom_20_21,6,0,3,3,3,6,14,-8,17,19
8,Tottenham_16_17,6,4,2,0,14,10,3,7,2,2
9,Tottenham_20_21,6,3,2,1,11,16,8,8,5,7
