,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Wolves_19_20,20,7,9,4,30,29,25,4,7,7
1,Arsenal_19_20,20,5,9,6,24,26,30,-4,12,8
2,Brighton_20_21,20,3,9,8,18,22,29,-7,17,16
3,West Brom_17_18,20,2,9,9,15,14,27,-13,19,20
4,Liverpool_17_18,20,10,8,2,38,46,23,23,4,4
5,Sheffield Utd_19_20,20,7,8,5,29,23,19,4,8,9
6,Fulham_20_21,20,2,8,10,14,17,29,-12,18,18
7,Liverpool_20_21,20,10,7,3,37,40,23,17,4,3
8,Manchester Utd_19_20,20,8,7,5,31,32,23,9,5,3
9,Middlesbrough_16_17,20,4,7,9,19,17,22,-5,16,19
