,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Wolves_19_20,14,4,8,2,20,19,17,2,6,7
1,Sheffield Utd_19_20,14,4,7,3,19,17,13,4,7,9
2,Arsenal_19_20,14,4,7,3,19,20,21,-1,8,8
3,Tottenham_16_17,14,7,6,1,27,24,10,14,5,2
4,Manchester Utd_16_17,14,5,6,3,21,19,16,3,6,6
5,Manchester Utd_19_20,14,4,6,4,18,21,17,4,9,3
6,Middlesbrough_16_17,14,3,6,5,15,13,15,-2,13,19
7,Brighton_20_21,14,2,6,6,12,16,22,-6,17,16
8,West Brom_17_18,14,2,6,6,12,12,21,-9,17,20
9,Southampton_18_19,14,1,6,7,9,12,26,-14,18,16
