,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Everton_18_19,4,1,3,0,6,7,6,1,7,8
1,Wolves_19_20,4,0,3,1,3,4,5,-1,17,7
2,Tottenham_16_17,4,2,2,0,8,7,2,5,5,2
3,Watford_17_18,4,2,2,0,8,7,3,4,4,14
4,Leicester City_19_20,4,2,2,0,8,6,3,3,3,5
5,Manchester Utd_19_20,4,1,2,1,5,7,4,3,8,3
6,Tottenham_19_20,4,1,2,1,5,7,6,1,9,6
7,Middlesbrough_16_17,4,1,2,1,5,4,4,0,9,19
8,Stoke City_17_18,4,1,2,1,5,4,4,0,12,19
9,Sheffield Utd_19_20,4,1,2,1,5,5,5,0,10,9
