,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Burnley_17_18,8,3,4,1,13,8,6,2,7,7
1,Liverpool_17_18,8,3,4,1,13,13,12,1,8,4
2,West Brom_16_17,8,2,4,2,10,9,8,1,12,10
3,Wolves_19_20,8,2,4,2,10,11,11,0,11,7
4,West Brom_17_18,8,2,4,2,10,7,9,-2,10,20
5,Tottenham_16_17,8,5,3,0,18,13,4,9,3,2
6,Chelsea_20_21,8,4,3,1,15,20,10,10,5,4
7,Everton_16_17,8,4,3,1,15,12,6,6,6,7
8,Wolves_18_19,8,4,3,1,15,9,6,3,7,7
9,Arsenal_19_20,8,4,3,1,15,13,11,2,3,8
