,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Liverpool_18_19,16,13,3,0,42,34,6,28,1,2
1,Manchester City_18_19,16,13,2,1,41,45,9,36,2,1
2,Leicester City_19_20,16,12,2,2,38,39,10,29,2,5
3,Manchester City_17_18,16,15,1,0,46,48,11,37,1,1
4,Chelsea_16_17,16,13,1,2,40,34,11,23,1,1
5,Manchester Utd_17_18,16,11,2,3,35,36,11,25,2,2
6,Tottenham_16_17,16,8,6,2,30,27,11,16,5,2
7,Burnley_17_18,16,8,4,4,28,15,12,3,7,7
8,Chelsea_18_19,16,10,4,2,34,33,13,20,4,3
9,Chelsea_17_18,16,10,2,4,32,28,13,15,3,5
