,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_18_19,13,11,2,0,35,40,5,35,1,1
1,Liverpool_18_19,13,10,3,0,33,26,5,21,2,2
2,Manchester Utd_17_18,13,9,2,2,29,28,6,22,2,2
3,Manchester City_17_18,13,12,1,0,37,42,8,34,1,1
4,Leicester City_19_20,13,9,2,2,29,31,8,23,2,5
5,Chelsea_16_17,13,10,1,2,31,29,10,19,1,1
6,Tottenham_17_18,13,7,3,3,24,21,10,11,5,3
7,Tottenham_16_17,13,6,6,1,24,19,10,9,5,2
8,Burnley_17_18,13,6,4,3,22,12,10,2,7,7
9,Liverpool_19_20,13,12,1,0,37,30,11,19,1,1
