,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Liverpool_18_19,5,5,0,0,15,11,2,9,2,2
1,Manchester City_17_18,5,4,1,0,13,16,2,14,1,1
2,Manchester Utd_17_18,5,4,1,0,13,16,2,14,2,2
3,Tottenham_16_17,5,3,2,0,11,8,2,6,3,2
4,Manchester City_18_19,5,4,1,0,13,14,3,11,3,1
5,Everton_16_17,5,4,1,0,13,10,3,7,2,7
6,Tottenham_17_18,5,2,2,1,8,7,3,4,5,3
7,Huddersfield_17_18,5,2,2,1,8,5,3,2,6,16
8,Manchester City_16_17,5,5,0,0,15,15,4,11,1,3
9,Liverpool_19_20,5,5,0,0,15,15,4,11,1,1
