,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,5,4,1,0,13,16,2,14,1,1
1,Manchester Utd_17_18,5,4,1,0,13,16,2,14,2,2
2,Manchester City_16_17,5,5,0,0,15,15,4,11,1,3
3,Liverpool_19_20,5,5,0,0,15,15,4,11,1,1
4,Manchester City_18_19,5,4,1,0,13,14,3,11,3,1
5,Chelsea_18_19,5,5,0,0,15,14,4,10,1,3
6,Manchester City_19_20,5,3,1,1,10,16,6,10,2,2
7,Liverpool_18_19,5,5,0,0,15,11,2,9,2,2
8,Everton_20_21,5,4,1,0,13,14,7,7,1,10
9,Everton_16_17,5,4,1,0,13,10,3,7,2,7
