,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,12,11,1,0,34,40,7,33,1,1
1,Manchester City_18_19,12,10,2,0,32,36,5,31,1,1
2,Manchester City_19_20,12,8,1,3,25,35,13,22,4,2
3,Leicester City_19_20,12,8,2,2,26,29,8,21,2,5
4,Manchester Utd_17_18,12,8,2,2,26,27,6,21,2,2
5,Chelsea_18_19,12,8,4,0,28,27,8,19,3,3
6,Liverpool_19_20,12,11,1,0,34,28,10,18,1,1
7,Liverpool_18_19,12,9,3,0,30,23,5,18,2,2
8,Chelsea_16_17,12,9,1,2,28,27,9,18,1,1
9,Liverpool_16_17,12,8,3,1,27,30,14,16,2,4
