,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,11,10,1,0,31,38,7,31,1,1
1,Manchester City_18_19,11,9,2,0,29,33,4,29,1,1
2,Manchester City_19_20,11,8,1,2,25,34,10,24,2,2
3,Chelsea_18_19,11,8,3,0,27,27,8,19,2,3
4,Leicester City_19_20,11,7,2,2,23,27,8,19,3,5
5,Manchester Utd_17_18,11,7,2,2,23,23,5,18,2,2
6,Chelsea_16_17,11,8,1,2,25,26,9,17,2,1
7,Liverpool_19_20,11,10,1,0,31,25,9,16,1,1
8,Liverpool_18_19,11,8,3,0,27,21,5,16,3,2
9,Liverpool_16_17,11,8,2,1,26,30,14,16,1,4
