,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Crystal Palace_17_18,6,0,0,6,0,0,13,-13,20,11
1,West Ham_16_17,6,1,0,5,3,7,16,-9,18,11
2,Bournemouth_17_18,6,1,0,5,3,4,11,-7,19,12
3,Norwich City_19_20,6,2,0,4,6,9,14,-5,16,20
4,Newcastle Utd_17_18,6,3,0,3,9,6,5,1,10,10
5,Leicester City_18_19,6,3,0,3,9,11,10,1,9,9
6,Arsenal_20_21,6,3,0,3,9,8,7,1,12,8
7,Arsenal_18_19,6,4,0,2,12,12,9,3,6,5
8,Tottenham_18_19,6,4,0,2,12,12,7,5,5,4
9,Leicester City_20_21,6,4,0,2,12,13,8,5,4,5
