,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Stoke City_16_17,5,0,1,4,1,3,14,-11,20,13
1,West Brom_20_21,5,0,2,3,2,5,13,-8,17,19
2,West Ham_16_17,5,1,0,4,3,7,13,-6,18,11
3,Liverpool_20_21,5,3,1,1,10,13,13,0,3,3
4,Fulham_20_21,5,0,1,4,1,4,12,-8,20,18
5,Fulham_18_19,5,1,1,3,4,7,12,-5,15,19
6,Norwich City_19_20,5,2,0,3,6,9,12,-3,13,20
7,Manchester Utd_20_21,5,2,1,2,7,9,12,-3,15,2
8,Brighton_20_21,5,1,1,3,4,9,11,-2,16,16
9,Chelsea_19_20,5,2,2,1,8,11,11,0,7,4
