,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,14,13,1,0,40,44,9,35,1,1
1,Liverpool_19_20,14,13,1,0,40,32,12,20,1,1
2,Manchester City_18_19,14,12,2,0,38,43,6,37,1,1
3,Liverpool_18_19,14,11,3,0,36,27,5,22,2,2
4,Chelsea_16_17,14,11,1,2,34,32,11,21,1,1
5,Leicester City_19_20,14,10,2,2,32,33,9,24,2,5
6,Manchester Utd_17_18,14,10,2,2,32,32,8,24,2,2
7,Arsenal_16_17,14,9,4,1,31,33,14,19,2,5
8,Chelsea_18_19,14,9,4,1,31,30,11,19,3,3
9,Liverpool_20_21,14,9,4,1,31,36,19,17,1,3
