,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Aston Villa_20_21,4,4,0,0,12,12,2,10,1,11
1,Liverpool_19_20,4,4,0,0,12,12,3,9,1,1
2,Liverpool_18_19,4,4,0,0,12,9,1,8,1,2
3,Everton_20_21,4,4,0,0,12,12,5,7,2,10
4,Manchester City_16_17,4,4,0,0,12,11,4,7,1,3
5,Chelsea_18_19,4,4,0,0,12,10,3,7,2,3
6,Watford_18_19,4,4,0,0,12,9,3,6,3,11
7,Manchester City_19_20,4,3,1,0,10,14,3,11,2,2
8,Manchester Utd_17_18,4,3,1,0,10,12,2,10,1,2
9,Manchester City_18_19,4,3,1,0,10,11,3,8,4,1
