,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_17_18,13,12,1,0,37,42,8,34,1,1
1,Liverpool_19_20,13,12,1,0,37,30,11,19,1,1
2,Manchester City_18_19,13,11,2,0,35,40,5,35,1,1
3,Liverpool_18_19,13,10,3,0,33,26,5,21,2,2
4,Chelsea_16_17,13,10,1,2,31,29,10,19,1,1
5,Liverpool_16_17,13,9,3,1,30,32,14,18,2,4
6,Manchester City_16_17,13,9,3,1,30,29,12,17,3,3
7,Tottenham_18_19,13,10,0,3,30,23,11,12,3,4
8,Leicester City_19_20,13,9,2,2,29,31,8,23,2,5
9,Manchester Utd_17_18,13,9,2,2,29,28,6,22,2,2
