,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Manchester City_16_17,5,5,0,0,15,15,4,11,1,3
1,Liverpool_19_20,5,5,0,0,15,15,4,11,1,1
2,Chelsea_18_19,5,5,0,0,15,14,4,10,1,3
3,Liverpool_18_19,5,5,0,0,15,11,2,9,2,2
4,Manchester City_17_18,5,4,1,0,13,16,2,14,1,1
5,Manchester Utd_17_18,5,4,1,0,13,16,2,14,2,2
6,Manchester City_18_19,5,4,1,0,13,14,3,11,3,1
7,Everton_20_21,5,4,1,0,13,14,7,7,1,10
8,Everton_16_17,5,4,1,0,13,10,3,7,2,7
9,Aston Villa_20_21,5,4,0,1,12,12,5,7,2,11
