,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Sheffield Utd_20_21,13,0,1,12,1,7,24,-17,20,20
1,West Brom_20_21,13,1,4,8,7,10,26,-16,19,19
2,Fulham_18_19,13,2,2,9,8,14,33,-19,20,19
3,Watford_19_20,13,1,5,7,8,8,26,-18,20,19
4,Crystal Palace_17_18,13,2,2,9,8,8,25,-17,20,11
5,Cardiff City_18_19,13,2,2,9,8,11,26,-15,19,18
6,Southampton_18_19,13,1,5,7,8,10,24,-14,18,16
7,Sunderland_16_17,13,2,2,9,8,12,23,-11,20,20
8,Southampton_19_20,13,2,3,8,9,13,31,-18,19,11
9,Burnley_18_19,13,2,3,8,9,13,27,-14,17,15
