Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Crystal Palace_21_22,Aston Villa_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Burnley_21_22,Watford_21_22,Newcastle Utd_21_22,Norwich City_21_22
Southampton_16_17,43.23193264243457,38.23610858861032,31.953090617340916,13.92838827718412,17.804493814764857,20.688160865577203,15.7797338380595,12.36931687685298,6.0,19.313207915827967,7.0710678118654755,11.224972160321824,10.677078252031311,7.14142842854285,15.0,12.24744871391589,10.63014581273465,18.466185312619388,21.656407827707714,26.038433132583073
Stoke City_16_17,42.485291572496,36.11094017053558,31.76476034853718,14.560219778561036,15.84297951775486,17.146428199482248,11.704699910719626,19.672315572906,12.083045973594572,11.357816691600547,2.0,5.477225575051661,3.1622776601683795,2.23606797749979,7.280109889280518,5.830951894845301,12.84523257866513,12.84523257866513,16.76305461424021,24.413111231467404
Burnley_16_17,43.94314508543966,37.815340802378074,33.03028912982749,15.297058540778355,17.349351572897472,19.026297590440446,13.601470508735444,18.57417562100671,11.224972160321824,13.74772708486752,2.449489742783178,7.0710678118654755,5.0990195135927845,2.23606797749979,8.306623862918075,6.0,10.723805294763608,12.767145334803704,16.401219466856727,23.108440016582687
West Ham_16_17,45.79301256742124,39.11521443121589,35.22782990761707,18.05547008526779,19.209372712298546,20.09975124224178,14.730919862656235,22.737634001804146,15.362291495737216,11.874342087037917,5.477225575051661,7.874007874011811,5.0990195135927845,5.196152422706632,4.123105625617661,3.1622776601683795,12.206555615733702,9.433981132056603,13.152946437965905,21.213203435596427
Watford_16_17,46.3033476111609,39.56008088970496,35.832945734337834,18.681541692269406,19.748417658131498,20.518284528683193,15.165750888103101,23.62202362203543,16.278820596099706,11.74734012447073,6.4031242374328485,8.54400374531753,5.744562646538029,6.164414002968976,3.1622776601683795,3.3166247903554,12.806248474865697,8.94427190999916,12.569805089976535,20.808652046684813
Leicester City_16_17,43.94314508543966,37.33630940518894,33.03028912982749,16.673332000533065,17.69180601295413,18.81488772222678,13.74772708486752,20.12461179749811,12.569805089976535,12.68857754044952,3.1622776601683795,5.477225575051661,3.7416573867739413,2.23606797749979,8.06225774829855,4.47213595499958,10.344080432788601,11.445523142259598,15.524174696260024,23.366642891095847
Middlesbrough_16_17,47.085029467974216,42.07136793592526,35.62302626111375,19.339079605813716,22.825424421026653,25.495097567963924,21.047565179849187,13.892443989449804,9.899494936611665,23.727621035409346,11.74734012447073,14.966629547095765,14.696938456699069,11.357816691600547,18.627936010197157,14.7648230602334,7.810249675906654,19.621416870348583,22.338307903688676,25.41653005427767
Crystal Palace_16_17,47.138094997570704,39.0,37.067505985701274,24.186773244895647,22.67156809750927,21.748563170931547,18.0,29.631064780058107,21.93171219946131,10.770329614269007,12.206555615733702,9.9498743710662,9.1104335791443,11.575836902790225,8.717797887081348,7.0,15.937377450509228,7.874007874011811,12.328828005937952,23.853720883753127
Sunderland_16_17,53.60970061472084,46.67976006793523,42.82522621072771,25.67099530598687,27.202941017470888,28.0178514522438,22.847319317591726,27.27636339397171,20.71231517720798,18.601075237738275,12.449899597988733,14.594519519326424,12.36931687685298,11.74734012447073,8.831760866327848,6.708203932499369,9.273618495495704,5.0990195135927845,6.782329983125268,13.96424004376894
Swansea City_16_17,55.65968020030299,47.94788837894741,45.71651780264984,29.8496231131986,30.0,29.68164415931166,25.019992006393608,34.52535300326414,27.367864366808018,17.4928556845359,17.52141546793523,18.027756377319946,15.7797338380595,17.029386365926403,9.273618495495704,10.816653826391969,18.05547008526779,5.0990195135927845,4.69041575982343,15.84297951775486
Hull City_16_17,59.57348403442592,52.364109846344185,49.16299421312742,31.78049716414141,33.18132004607411,33.61547262794322,28.478061731796284,34.132096331752024,27.748873851023216,22.516660498395403,19.131126469708992,20.97617696340303,18.547236990991408,18.57417562100671,12.449899597988733,12.884098726725126,16.0312195418814,7.280109889280518,3.3166247903554,9.486832980505138
Manchester City_17_18,12.806248474865697,19.313207915827967,24.166091947189145,43.04648650006177,38.49675310984031,37.107950630558946,42.49705872175156,51.710733895391584,50.80354318352215,48.76474136094644,53.376024580330075,50.724747411889595,52.73518749374084,54.01851534427802,58.25804665451803,58.47221562417487,64.24951361683604,64.52906321960671,68.97825744392213,78.33900688673555
Manchester Utd_17_18,11.357816691600547,9.273618495495704,2.23606797749979,20.049937655763422,15.652475842498529,15.427248620541512,20.273134932713294,28.653097563788805,27.09243436828813,28.478061731796284,30.298514815086232,28.142494558940577,30.199337741083,30.93541659651604,36.4828726939094,36.02776706930364,40.755367744629666,42.62628297189423,47.10626285325551,55.65968020030299
Chelsea_17_18,18.894443627691185,18.439088914585774,9.0,14.142135623730951,13.076696830622021,15.556349186104045,18.138357147217054,20.273134932713294,20.346989949375804,28.0178514522438,26.076809620810597,25.337718918639855,27.09243436828813,26.77685567799177,33.54101966249684,32.71085446759225,35.62302626111375,39.761790704142086,44.01136216933077,50.99019513592785
Liverpool_17_18,17.029386365926403,8.774964387392123,10.295630140987,20.12461179749811,13.490737563232042,10.63014581273465,16.3707055437449,30.886890422961002,27.0,22.0,27.0,23.727621035409346,25.826343140289914,27.53179979587241,31.559467676119,31.448370387032774,37.97367509209505,37.33630940518894,41.8568990729127,51.66236541235796
Tottenham_17_18,19.4164878389476,14.071247279470288,8.774964387392123,13.638181696985855,8.06225774829855,7.874007874011811,12.449899597988733,23.345235059857504,20.149441679609886,20.85665361461421,22.22611077089287,19.8997487421324,22.0,22.825424421026653,28.478061731796284,27.820855486487112,32.817678162843876,34.42382895611701,38.92300091205713,47.60252094164762
Arsenal_17_18,23.108440016582687,17.291616465790582,13.490737563232042,11.090536506409418,4.47213595499958,3.605551275463989,8.12403840463596,23.15167380558045,18.788294228055936,16.55294535724685,19.05255888325765,16.881943016134134,18.57417562100671,19.748417658131498,24.289915602982237,24.351591323771842,30.62678566222711,30.822070014844883,35.185224171518364,43.94314508543966
