Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Tottenham_21_22,Wolves_21_22,Aston Villa_21_22,Leicester City_21_22,Southampton_21_22,Brighton_21_22,Newcastle Utd_21_22,Crystal Palace_21_22,Everton_21_22,Brentford_21_22,Leeds United_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Everton_16_17,32.449961479175904,34.49637662132068,20.223748416156685,7.14142842854285,5.0,4.58257569495584,5.477225575051661,21.563858652847824,11.357816691600547,18.0,17.378147196982766,21.18962010041709,24.535688292770594,17.578395831246947,29.58039891549808,29.748949561287034,40.33608806019741,32.817678162843876,36.24913792078372,47.92702786528704
West Brom_16_17,41.82104733265297,44.15880433163923,29.68164415931166,13.379088160259652,10.63014581273465,11.180339887498949,7.874007874011811,16.278820596099706,6.4031242374328485,14.0,8.831760866327848,12.36931687685298,16.30950643030009,10.816653826391969,21.047565179849187,20.904544960366874,32.66496594212215,23.93741840717165,27.892651361962706,38.79432948254165
Stoke City_16_17,50.1398045468867,52.009614495783374,38.18376618407357,21.400934559032695,18.0,18.2208671582886,15.0,19.44222209522358,8.602325267042627,11.704699910719626,2.23606797749979,10.198039027185569,8.06225774829855,7.3484692283495345,12.569805089976535,12.727922061357855,24.372115213907882,17.320508075688775,19.519221295943137,30.066592756745816
Southampton_16_17,49.10193478876367,50.99019513592785,36.701498607005135,21.18962010041709,17.916472867168917,17.804493814764857,15.033296378372908,17.291616465790582,7.681145747868608,13.784048752090222,5.477225575051661,8.06225774829855,11.224972160321824,5.385164807134504,14.177446878757825,13.45362404707371,27.2213151776324,16.401219466856727,20.688160865577203,32.07802986469088
West Ham_16_17,52.09606511052442,52.92447448959697,40.718546143004666,24.454038521274967,20.09975124224178,19.697715603592208,17.349351572897472,26.870057685088806,10.295630140987,6.708203932499369,5.744562646538029,17.204650534085253,4.58257569495584,8.602325267042627,10.677078252031311,12.884098726725126,19.339079605813716,20.09975124224178,17.11724276862369,28.284271247461902
Burnley_16_17,53.94441583704471,55.72252686302013,41.737273509418415,25.495097567963924,22.090722034374522,22.090722034374522,19.1049731745428,20.149441679609886,11.575836902790225,14.317821063276353,5.744562646538029,9.16515138991168,7.280109889280518,7.3484692283495345,9.273618495495704,8.602325267042627,22.494443758403985,12.96148139681572,15.905973720586866,26.758176320519304
Watford_16_17,55.5517776493246,56.542019772908716,44.02272140611028,27.49545416973504,23.366642891095847,23.108440016582687,20.518284528683193,27.16615541441225,13.19090595827292,10.344080432788601,7.280109889280518,16.673332000533065,1.0,9.899494936611665,7.211102550927978,9.695359714832659,16.61324772583615,17.378147196982766,13.74772708486752,24.61706725018234
Bournemouth_16_17,58.94913061275798,58.957611891934704,47.86439177509728,32.449961479175904,27.80287754891569,27.0,25.25866188063018,34.336569426778794,17.74823934929885,11.916375287812984,13.92838827718412,23.600847442411894,8.12403840463596,14.317821063276353,9.643650760992955,13.152946437965905,12.68857754044952,21.37755832643195,12.96148139681572,24.020824298928627
Leicester City_16_17,58.83026432033091,60.01666435249463,46.82947789587238,30.675723300355934,26.77685567799177,26.476404589747453,23.83275057562597,26.248809496813376,15.652475842498529,15.033296378372908,9.797958971132712,14.866068747318506,4.898979485566356,10.344080432788601,3.0,4.358898943540674,16.522711641858304,12.206555615733702,9.899494936611665,21.563858652847824
Swansea City_16_17,64.2339474110069,64.13267497929586,53.68426212587819,37.73592452822641,33.25657829663178,32.71085446759225,30.805843601498726,39.824615503479755,24.289915602982237,17.291616465790582,19.72308292331602,29.086079144497972,13.0,21.307275752662516,13.564659966250536,17.26267650163207,7.483314773547883,25.41653005427767,14.45683229480096,21.494185260204677
Crystal Palace_16_17,57.99137866959192,58.44655678480983,46.16275555033516,31.064449134018133,26.627053911388696,25.787593916455254,23.874672772626646,29.58039891549808,15.066519173319364,13.038404810405298,11.224972160321824,18.466185312619388,6.782329983125268,9.643650760992955,6.082762530298219,8.306623862918075,16.278820596099706,15.7797338380595,10.770329614269007,23.853720883753127
Middlesbrough_16_17,64.26507605223851,66.97014260101288,51.43928459844674,37.656340767525464,35.58089374931439,35.6931365951495,32.90896534380867,19.949937343260004,26.19160170741759,31.32091952673165,22.693611435820433,13.19090595827292,23.2163735324878,21.2602916254693,19.949937343260004,16.24807680927192,32.58834147360065,8.602325267042627,21.748563170931547,28.600699292150182
Hull City_16_17,70.14983962918234,71.14773362518304,58.35237784358063,41.773197148410844,37.907782842049734,37.69615364994153,34.9857113690718,35.510561809129406,27.147743920996454,24.454038521274967,20.97617696340303,24.269322199023193,14.142135623730951,21.79449471770337,8.774964387392123,9.9498743710662,9.643650760992955,15.132745950421556,4.69041575982343,10.246950765959598
Sunderland_16_17,69.98571282769076,71.02816342831905,57.91372894228103,41.78516483155236,37.94733192202055,37.62977544445356,35.0,34.20526275297414,26.720778431774775,25.079872407968907,20.904544960366874,22.891046284519195,14.730919862656235,20.83266665599966,8.366600265340756,8.366600265340756,12.727922061357855,12.328828005937952,3.0,11.489125293076057
Manchester City_17_18,16.431676725154983,12.041594578792296,28.035691537752374,43.104524124504614,45.232731511594565,44.87761134463375,48.19751030914356,63.702433234531945,55.731499172371095,57.8013840664737,61.927376821564145,66.88796603276258,67.96322535018479,62.0644825967316,73.74279625834649,74.72616676907762,81.12952606788727,78.57480512225277,80.0812087820857,91.85858696931932
Manchester Utd_17_18,16.522711641858304,21.213203435596427,5.0,15.264337522473747,18.841443681416774,19.261360284258224,21.400934559032695,31.63858403911275,29.068883707497267,34.785054261852174,34.84250278036869,36.373066958946424,42.07136793592526,35.11409973215888,47.21228653645151,47.16990566028302,57.766772456144714,49.26459174701441,53.907327887774215,65.32227797620043
Liverpool_17_18,18.681541692269406,17.378147196982766,13.152946437965905,18.24828759089466,18.627936010197157,17.74823934929885,21.400934559032695,40.36087214122113,28.30194339616981,30.166206257996713,34.49637662132068,40.82891132518721,40.32369030731191,34.655446902326915,46.05431575867782,47.16990566028302,53.71219600798314,51.56549233741495,52.364109846344185,64.21059102671458
Chelsea_17_18,20.73644135332772,24.351591323771842,8.602325267042627,10.198039027185569,13.490737563232042,13.92838827718412,16.0312195418814,28.178005607210743,23.790754506740637,29.444863728670914,29.546573405388315,31.78049716414141,36.72873534441391,29.966648127543394,41.95235392680606,42.02380277890139,52.38320341483518,44.474711915874174,48.67237409455183,60.08327554319921
Tottenham_17_18,19.72308292331602,22.315913604421397,7.54983443527075,11.445523142259598,13.74772708486752,13.601470508735444,16.431676725154983,30.479501308256342,23.853720883753127,28.982753492378876,30.033314835362415,33.18132004607411,37.013511046643494,30.083217912982647,42.2729227756965,42.532340636273474,52.3354564325181,45.35416188179427,48.88762624632127,60.63827174318213
Arsenal_17_18,31.160872901765764,31.304951684997057,20.85665361461421,11.180339887498949,7.54983443527075,5.385164807134504,9.055385138137417,30.380915061926625,14.247806848775006,16.186414056238647,20.346989949375804,28.0178514522438,26.038433132583073,20.615528128088304,31.701734968294716,32.87856444554719,39.91240408695021,37.69615364994153,38.05259518088089,49.92995093127971
Burnley_17_18,52.896124621752776,56.96490147450446,40.620192023179804,27.53179979587241,27.386127875258307,28.39013913315678,25.357444666211933,5.0990195135927845,23.021728866442675,30.4138126514911,21.42428528562855,9.899494936611665,25.98076211353316,22.090722034374522,26.720778431774775,24.08318915758459,40.024992192379,20.54263858417414,31.63858403911275,39.26830783214372
Leicester City_17_18,45.98912915026767,46.98936049788292,34.219877264537345,18.788294228055936,14.317821063276353,13.601470508735444,11.575836902790225,23.2163735324878,3.3166247903554,6.782329983125268,5.0990195135927845,15.394804318340652,10.677078252031311,5.744562646538029,15.7797338380595,16.76305461424021,26.1725046566048,22.11334438749598,22.360679774997898,34.307433596816885
Everton_17_18,53.749418601506754,55.11805511808268,42.2965719651132,25.199206336708304,21.37755832643195,21.470910553583888,18.49324200890693,25.079872407968907,12.206555615733702,10.198039027185569,5.477225575051661,15.264337522473747,3.1622776601683795,10.246950765959598,9.539392014169456,11.357816691600547,18.841443681416774,18.24828759089466,16.30950643030009,26.248809496813376
Bournemouth_17_18,53.75872022286245,55.362442142665635,41.641325627314025,25.37715508089904,21.77154105707724,21.6794833886788,18.788294228055936,21.307275752662516,11.045361017187261,13.076696830622021,5.0,10.488088481701515,6.082762530298219,6.782329983125268,8.717797887081348,8.602325267042627,21.633307652783937,13.784048752090222,15.524174696260024,26.645825188948457
Watford_17_18,54.08326913195984,54.53439281774392,42.67317658670374,27.073972741361768,22.516660498395403,21.79449471770337,19.849433241279208,29.068883707497267,12.041594578792296,7.874007874011811,8.366600265340756,18.841443681416774,5.0990195135927845,9.0,9.433981132056603,12.041594578792296,17.578395831246947,19.672315572906,15.165750888103101,27.03701166919155
West Ham_17_18,55.10898293381942,55.98214000911362,43.46262762420146,27.331300737432898,23.08679276123039,22.64950330581225,20.248456731316587,27.0,12.36931687685298,10.0,7.0710678118654755,16.401219466856727,2.449489742783178,8.54400374531753,7.14142842854285,9.433981132056603,17.291616465790582,17.0,13.638181696985855,25.238858928247925
