Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,West Ham_21_22,Arsenal_21_22,Tottenham_21_22,Wolves_21_22,Manchester Utd_21_22,Brighton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Liverpool_17_18,15.937377450509228,12.68857754044952,16.431676725154983,2.23606797749979,10.04987562112089,12.083045973594572,14.628738838327793,7.54983443527075,14.491376746189438,8.660254037844387,10.677078252031311,9.273618495495704,10.344080432788601,12.206555615733702,16.64331697709324,13.601470508735444,17.146428199482248,17.146428199482248,24.515301344262525,22.58317958127243
Burnley_17_18,21.213203435596427,16.822603841260722,27.676705006196094,13.45362404707371,7.681145747868608,7.0710678118654755,2.8284271247461903,15.524174696260024,5.656854249492381,15.7797338380595,10.488088481701515,12.884098726725126,13.892443989449804,12.84523257866513,11.357816691600547,17.69180601295413,14.142135623730951,15.748015748023622,21.97726097583591,25.019992006393608
Watford_17_18,20.445048300260872,16.881943016134134,20.92844953645635,5.744562646538029,8.306623862918075,9.899494936611665,13.490737563232042,3.3166247903554,12.569805089976535,4.123105625617661,8.12403840463596,6.164414002968976,6.4031242374328485,8.54400374531753,13.379088160259652,9.433981132056603,13.490737563232042,13.638181696985855,20.12461179749811,18.384776310850235
Brighton_17_18,24.515301344262525,20.346989949375804,28.792360097775937,13.19090595827292,7.874007874011811,6.708203932499369,4.58257569495584,11.489125293076057,2.23606797749979,11.575836902790225,5.0,7.810249675906654,8.602325267042627,6.782329983125268,4.898979485566356,11.575836902790225,7.280109889280518,8.54400374531753,15.937377450509228,18.138357147217054
Southampton_17_18,24.899799195977465,20.71231517720798,28.91366458960192,13.076696830622021,7.54983443527075,6.324555320336759,5.0990195135927845,10.816653826391969,2.449489742783178,10.816653826391969,4.47213595499958,7.211102550927978,7.810249675906654,5.916079783099616,4.123105625617661,10.723805294763608,6.48074069840786,7.874007874011811,15.132745950421556,17.320508075688775
Huddersfield_17_18,30.083217912982647,25.768197453450252,33.66006535941367,17.26267650163207,10.198039027185569,8.306623862918075,9.1104335791443,12.727922061357855,6.557438524302,12.083045973594572,8.306623862918075,10.04987562112089,9.273618495495704,7.0710678118654755,2.449489742783178,10.488088481701515,4.358898943540674,7.14142842854285,10.198039027185569,14.730919862656235
Leicester City_17_18,25.45584412271571,21.656407827707714,27.27636339397171,11.789826122551595,9.433981132056603,9.16515138991168,10.488088481701515,6.4031242374328485,8.12403840463596,6.4031242374328485,2.8284271247461903,2.8284271247461903,3.0,1.7320508075688772,6.082762530298219,5.196152422706632,5.477225575051661,5.0990195135927845,13.74772708486752,12.96148139681572
Bournemouth_17_18,27.147743920996454,23.021728866442675,31.448370387032774,15.937377450509228,10.295630140987,8.774964387392123,6.4031242374328485,13.416407864998739,4.123105625617661,13.341664064126334,7.0,9.643650760992955,10.099504938362077,7.874007874011811,4.0,12.24744871391589,6.4031242374328485,7.810249675906654,14.491376746189438,17.46424919657298
Newcastle Utd_17_18,28.284271247461902,24.1039415863879,31.874754901018456,15.84297951775486,9.848857801796104,8.246211251235321,7.874007874011811,11.874342087037917,5.0990195135927845,11.532562594670797,6.324555320336759,8.48528137423857,8.306623862918075,5.916079783099616,1.0,9.9498743710662,3.7416573867739413,5.830951894845301,11.874342087037917,14.966629547095765
Stoke City_17_18,30.903074280724887,27.16615541441225,31.28897569432403,16.24807680927192,13.490737563232042,13.076696830622021,16.15549442140351,8.12403840463596,13.601470508735444,7.0710678118654755,9.539392014169456,8.18535277187245,6.164414002968976,6.324555320336759,9.486832980505138,2.8284271247461903,7.280109889280518,7.0,9.899494936611665,7.681145747868608
