Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Tottenham_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Aston Villa_21_22,Crystal Palace_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Newcastle Utd_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Brighton_17_18,57.706152185014034,55.614746245937326,41.97618372363071,31.0,30.298514815086232,27.03701166919155,23.452078799117146,21.283796653792763,15.0996688705415,25.15949125081825,14.866068747318506,15.0996688705415,15.427248620541512,11.40175425099138,20.808652046684813,13.638181696985855,15.033296378372908,6.164414002968976,13.19090595827292,18.275666882497067
Stoke City_17_18,60.73713855624086,56.72741841473134,46.14108798023731,34.38022687534217,30.643106892089126,27.964262908219126,36.29049462324811,24.819347291981714,26.92582403567252,17.146428199482248,15.165750888103101,14.866068747318506,16.822603841260722,10.04987562112089,4.0,9.539392014169456,5.196152422706632,20.322401432901575,8.660254037844387,12.529964086141668
Southampton_17_18,54.53439281774392,51.468436929831086,38.600518131237564,28.089143810376278,25.768197453450252,23.0,24.779023386727733,18.627936010197157,14.89966442575134,18.788294228055936,9.433981132056603,8.831760866327848,8.94427190999916,5.477225575051661,15.84297951775486,7.211102550927978,10.198039027185569,5.477225575051661,8.94427190999916,18.708286933869708
West Brom_17_18,57.73214009544424,55.35341001239219,41.701318923986086,31.654383582688826,30.479501308256342,27.60434748368452,24.186773244895647,22.494443758403985,15.524174696260024,25.37715508089904,15.427248620541512,15.132745950421556,14.866068747318506,11.789826122551595,21.6794833886788,13.601470508735444,15.7797338380595,3.3166247903554,13.152946437965905,19.87460691435179
Swansea City_17_18,61.68468205316454,59.39696961966999,45.902069670114,34.899856733230294,33.83784863137726,30.62678566222711,27.440845468024488,25.019992006393608,19.209372712298546,27.202941017470888,17.60681686165901,17.578395831246947,18.027756377319946,12.449899597988733,20.73644135332772,14.45683229480096,15.0,8.660254037844387,12.206555615733702,15.329709716755891
Liverpool_18_19,2.23606797749979,10.488088481701515,16.15549442140351,26.720778431774775,29.9833287011299,32.46536616149585,38.48376280978771,37.20215047547655,42.485291572496,45.36518488885502,46.66904755831214,47.54997371187496,46.850827100489916,54.415071441651165,58.44655678480983,54.58021619598075,57.645468165329355,54.26785420486054,60.423505360083176,70.09279563550022
Manchester City_18_19,8.774964387392123,2.8284271247461903,17.52141546793523,28.460498941515414,29.0,32.4037034920393,43.09292285283048,38.49675310984031,44.82186966202994,42.7551166528639,46.281745861624536,46.78675026115834,46.010868281309364,53.842362503887216,56.621550667568265,53.52569476429054,56.57738063926254,55.018178813915675,59.50630218724736,69.87846592477543
Tottenham_18_19,13.601470508735444,12.083045973594572,9.433981132056603,15.297058540778355,17.578395831246947,20.09975124224178,31.0,25.495097567963924,32.66496594212215,32.526911934581186,34.55430508634199,35.482389998420345,35.05709628591621,42.34383071948026,45.58508528016593,42.391036788453285,45.17742799230607,43.69210454990696,48.30113870293329,57.8013840664737
Arsenal_18_19,24.06241883103193,19.131126469708992,15.132745950421556,13.564659966250536,10.816653826391969,13.92838827718412,31.670175244226233,20.639767440550294,29.748949561287034,22.58317958127243,27.202941017470888,27.874719729532707,27.730849247724095,34.655446902326915,36.138621999185304,34.249087579087416,36.6742416417845,38.3275357934736,40.2119385257662,49.84977432245807
Chelsea_18_19,23.2163735324878,22.494443758403985,9.433981132056603,4.898979485566356,10.816653826391969,11.575836902790225,19.05255888325765,15.033296378372908,20.615528128088304,26.267851073127396,24.899799195977465,26.019223662515376,25.475478405713993,32.57299494980466,37.76241517699841,33.06055050963308,36.124783736376884,32.38826948140329,38.691084244306204,48.010415536631214
Manchester Utd_18_19,27.331300737432898,22.494443758403985,17.11724276862369,12.806248474865697,8.774964387392123,11.575836902790225,30.643106892089126,18.275666882497067,27.80287754891569,19.235384061671343,24.166091947189145,24.839484696748443,24.839484696748443,31.51190251317746,32.71085446759225,31.064449134018133,33.36165463522455,35.73513677041127,37.0,46.52956049652737
Wolves_18_19,40.53393639902249,38.28837943815329,25.238858928247925,13.416407864998739,13.0,9.486832980505138,15.588457268119896,4.242640687119285,8.06225774829855,15.811388300841896,8.48528137423857,10.04987562112089,10.04987562112089,15.524174696260024,22.494443758403985,16.522711641858304,19.519221295943137,16.15549442140351,21.656407827707714,30.675723300355934
Everton_18_19,39.67366884975475,36.235341863986875,24.289915602982237,13.74772708486752,10.099504938362077,7.681145747868608,20.445048300260872,7.280109889280518,12.806248474865697,11.180339887498949,7.54983443527075,8.246211251235321,7.874007874011811,15.165750888103101,20.615528128088304,15.297058540778355,18.601075237738275,17.944358444926362,21.118712081942874,31.400636936215164
Watford_18_19,41.291645644125154,38.07886552931954,26.019223662515376,14.7648230602334,11.789826122551595,8.831760866327848,20.12461179749811,6.6332495807108,12.041594578792296,11.224972160321824,5.830951894845301,7.0,7.14142842854285,13.601470508735444,19.28730152198591,13.96424004376894,17.05872210923198,16.76305461424021,19.672315572906,29.546573405388315
Bournemouth_18_19,43.73785545725808,39.319206502675,29.88310559496787,19.235384061671343,13.96424004376894,12.24744871391589,28.653097563788805,13.114877048604,20.808652046684813,3.7416573867739413,9.486832980505138,9.848857801796104,11.090536506409418,15.0,15.0996688705415,14.247806848775006,15.84297951775486,22.64950330581225,19.87460691435179,29.13760456866693
Leicester City_18_19,42.05948168962618,39.57271787481876,26.324893162176366,15.556349186104045,14.45683229480096,11.489125293076057,16.0312195418814,7.3484692283495345,7.14142842854285,15.937377450509228,7.615773105863909,8.660254037844387,8.06225774829855,14.035668847618199,21.95449840010015,15.0,18.466185312619388,13.601470508735444,20.024984394500787,29.68164415931166
West Ham_18_19,45.81484475582123,42.59107887809371,30.675723300355934,18.973665961010276,16.15549442140351,13.038404810405298,22.15851980616034,9.486832980505138,13.152946437965905,10.862780491200215,2.0,4.123105625617661,5.744562646538029,9.433981132056603,15.297058540778355,10.04987562112089,12.68857754044952,14.594519519326424,15.524174696260024,24.919871588754223
Brighton_18_19,50.39841267341661,47.21228653645151,34.72751070837067,23.727621035409346,21.118712081942874,18.24828759089466,23.15167380558045,14.177446878757825,13.19090595827292,14.45683229480096,4.358898943540674,4.242640687119285,5.0990195135927845,5.0990195135927845,14.45683229480096,6.48074069840786,9.899494936611665,9.273618495495704,11.045361017187261,21.118712081942874
Newcastle Utd_18_19,54.0,51.66236541235796,38.13135192987524,27.477263328068172,26.419689627245813,23.345235059857504,21.354156504062622,18.027756377319946,12.083045973594572,21.93171219946131,11.445523142259598,11.575836902790225,11.575836902790225,9.486832980505138,19.72308292331602,11.575836902790225,14.071247279470288,3.7416573867739413,12.884098726725126,20.54263858417414
