Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Manchester Utd_21_22,Arsenal_21_22,Wolves_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Southampton_21_22,Aston Villa_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Everton_17_18,30.643106892089126,28.705400188814647,22.561028345356956,19.849433241279208,15.811388300841896,12.449899597988733,13.416407864998739,12.68857754044952,8.306623862918075,11.532562594670797,10.44030650891055,10.246950765959598,9.38083151964686,8.774964387392123,7.3484692283495345,5.744562646538029,4.69041575982343,5.0990195135927845,6.4031242374328485,8.774964387392123
Bournemouth_17_18,29.068883707497267,28.106938645110393,20.71231517720798,19.339079605813716,16.431676725154983,11.704699910719626,11.045361017187261,10.723805294763608,8.774964387392123,12.36931687685298,11.789826122551595,8.06225774829855,8.602325267042627,5.385164807134504,9.899494936611665,7.810249675906654,5.830951894845301,4.47213595499958,10.723805294763608,12.449899597988733
Crystal Palace_17_18,35.34119409414458,33.436506994600975,27.147743920996454,24.73863375370596,20.73644135332772,17.233687939614086,17.72004514666935,17.11724276862369,13.076696830622021,16.401219466856727,15.394804318340652,14.45683229480096,13.92838827718412,12.449899597988733,11.832159566199232,10.44030650891055,9.38083151964686,8.366600265340756,7.280109889280518,4.58257569495584
Manchester City_18_19,1.4142135623730951,6.708203932499369,9.695359714832659,12.206555615733702,17.0,20.149441679609886,20.12461179749811,20.493901531919196,24.779023386727733,20.83266665599966,22.0,22.40535650240808,22.64950330581225,25.099800796022265,26.095976701399778,26.570660511172846,27.2213151776324,28.61817604250837,33.76388603226827,40.44749683231337
Liverpool_18_19,6.164414002968976,10.63014581273465,6.324555320336759,9.219544457292887,14.247806848775006,15.033296378372908,14.730919862656235,15.165750888103101,19.6468827043885,17.435595774162696,18.384776310850235,18.0,18.57417562100671,20.248456731316587,22.737634001804146,22.715633383201094,22.912878474779202,24.596747752497688,30.430248109405877,36.138621999185304
Chelsea_18_19,4.58257569495584,5.477225575051661,5.744562646538029,6.928203230275509,11.74734012447073,15.132745950421556,15.556349186104045,15.7797338380595,19.672315572906,15.652475842498529,16.76305461424021,17.69180601295413,17.72004514666935,20.46948949045872,20.97617696340303,21.470910553583888,22.181073012818835,23.790754506740637,28.722813232690143,35.34119409414458
Arsenal_18_19,10.63014581273465,7.0710678118654755,8.306623862918075,4.898979485566356,7.3484692283495345,13.0,14.628738838327793,14.45683229480096,16.822603841260722,11.704699910719626,12.68857754044952,15.652475842498529,14.89966442575134,18.627936010197157,16.73320053068151,17.69180601295413,18.867962264113206,20.73644135332772,24.351591323771842,31.38470965295043
Tottenham_18_19,11.874342087037917,13.038404810405298,4.58257569495584,5.0990195135927845,8.602325267042627,7.54983443527075,7.3484692283495345,7.681145747868608,12.206555615733702,10.63014581273465,11.445523142259598,10.63014581273465,11.224972160321824,12.84523257866513,15.684387141358123,15.394804318340652,15.427248620541512,17.204650534085253,23.2163735324878,28.61817604250837
Bournemouth_18_19,12.449899597988733,10.954451150103322,6.082762530298219,1.4142135623730951,4.242640687119285,7.681145747868608,9.16515138991168,9.0,11.874342087037917,7.810249675906654,8.774964387392123,10.63014581273465,10.198039027185569,13.45362404707371,13.19090595827292,13.601470508735444,14.352700094407323,16.30950643030009,21.0,27.367864366808018
Watford_18_19,14.730919862656235,13.92838827718412,7.280109889280518,4.242640687119285,4.69041575982343,4.58257569495584,6.164414002968976,5.916079783099616,9.0,6.4031242374328485,7.14142842854285,8.06225774829855,7.874007874011811,10.63014581273465,11.575836902790225,11.532562594670797,11.916375287812984,14.0,19.261360284258224,25.03996805109783
Manchester Utd_18_19,18.466185312619388,15.811388300841896,11.789826122551595,7.3484692283495345,2.8284271247461903,6.4031242374328485,9.273618495495704,8.54400374531753,8.306623862918075,3.3166247903554,3.605551275463989,8.660254037844387,7.0710678118654755,11.180339887498949,7.874007874011811,8.660254037844387,9.899494936611665,12.24744871391589,15.524174696260024,22.02271554554524
Everton_18_19,17.916472867168917,15.937377450509228,10.246950765959598,7.0710678118654755,3.7416573867739413,4.58257569495584,6.48074069840786,5.916079783099616,7.280109889280518,2.23606797749979,3.3166247903554,5.385164807134504,4.242640687119285,8.306623862918075,7.3484692283495345,7.54983443527075,8.366600265340756,10.198039027185569,15.066519173319364,21.42428528562855
Wolves_18_19,20.615528128088304,21.213203435596427,12.449899597988733,12.24744871391589,11.832159566199232,5.385164807134504,2.449489742783178,3.0,7.0,9.9498743710662,10.04987562112089,5.196152422706632,7.0710678118654755,5.0,12.24744871391589,10.723805294763608,9.486832980505138,10.677078252031311,17.916472867168917,21.470910553583888
Brighton_18_19,21.118712081942874,20.322401432901575,12.884098726725126,11.0,8.774964387392123,3.1622776601683795,3.605551275463989,2.8284271247461903,3.7416573867739413,5.830951894845301,5.656854249492381,2.449489742783178,3.0,3.7416573867739413,7.810249675906654,6.48074069840786,5.744562646538029,7.681145747868608,14.142135623730951,18.76166303929372
Leicester City_18_19,20.322401432901575,17.72004514666935,12.84523257866513,9.486832980505138,5.0990195135927845,6.4031242374328485,8.366600265340756,7.681145747868608,7.280109889280518,1.0,1.7320508075688772,5.744562646538029,3.7416573867739413,8.306623862918075,4.69041575982343,5.385164807134504,6.782329983125268,8.48528137423857,12.449899597988733,19.261360284258224
