Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,West Ham_21_22,Tottenham_21_22,Manchester Utd_21_22,Arsenal_21_22,Wolves_21_22,Brighton_21_22,Aston Villa_21_22,Leicester City_21_22,Everton_21_22,Brentford_21_22,Crystal Palace_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Wolves_18_19,25.019992006393608,33.19638534539566,26.019223662515376,15.297058540778355,7.681145747868608,12.68857754044952,6.4031242374328485,6.164414002968976,2.449489742783178,8.48528137423857,12.041594578792296,8.12403840463596,5.385164807134504,5.830951894845301,5.0,4.358898943540674,13.490737563232042,8.602325267042627,15.132745950421556,17.291616465790582
West Ham_18_19,25.079872407968907,30.870698080866262,25.41653005427767,12.68857754044952,9.16515138991168,7.874007874011811,5.477225575051661,13.152946437965905,9.433981132056603,1.7320508075688772,5.0990195135927845,2.23606797749979,2.449489742783178,3.0,5.477225575051661,6.6332495807108,7.810249675906654,9.433981132056603,11.045361017187261,16.492422502470642
Newcastle Utd_18_19,31.701734968294716,39.102429592034305,32.4037034920393,21.283796653792763,14.352700094407323,17.4928556845359,11.832159566199232,10.63014581273465,8.306623862918075,11.532562594670797,14.352700094407323,9.9498743710662,8.12403840463596,7.681145747868608,4.69041575982343,3.7416573867739413,12.041594578792296,3.0,11.575836902790225,12.083045973594572
Crystal Palace_18_19,33.03028912982749,40.45985664828782,33.734255586866,22.693611435820433,15.684387141358123,18.867962264113206,13.19090595827292,11.445523142259598,9.433981132056603,12.84523257866513,15.556349186104045,11.180339887498949,9.486832980505138,9.0,6.0,5.0990195135927845,12.767145334803704,3.3166247903554,11.832159566199232,11.575836902790225
Cardiff City_18_19,36.61966684720111,41.86884283091664,36.959437225152655,23.93741840717165,19.026297590440446,18.05547008526779,14.966629547095765,19.82422760159901,16.64331697709324,12.206555615733702,12.409673645990857,9.9498743710662,11.916375287812984,11.445523142259598,9.486832980505138,10.295630140987,6.4031242374328485,9.0,3.1622776601683795,6.164414002968976
Huddersfield_18_19,37.389838191679836,43.9089968002003,37.986839826445156,25.729360660537214,19.209372712298546,20.615528128088304,15.7797338380595,17.146428199482248,14.696938456699069,14.352700094407323,15.84297951775486,12.083045973594572,12.449899597988733,11.916375287812984,8.774964387392123,8.774964387392123,10.862780491200215,6.48074069840786,8.06225774829855,5.385164807134504
Southampton_18_19,37.907782842049734,43.30127018922193,38.2099463490856,25.475478405713993,20.346989949375804,19.849433241279208,16.431676725154983,20.024984394500787,17.05872210923198,13.74772708486752,14.2828568570857,11.532562594670797,12.806248474865697,12.206555615733702,10.099504938362077,10.677078252031311,8.06225774829855,8.306623862918075,4.242640687119285,5.477225575051661
Burnley_18_19,39.102429592034305,43.87482193696061,39.319206502675,26.248809496813376,21.77154105707724,20.248456731316587,17.663521732655695,22.561028345356956,19.4164878389476,14.594519519326424,14.352700094407323,12.449899597988733,14.491376746189438,13.96424004376894,12.24744871391589,13.038404810405298,7.810249675906654,11.180339887498949,3.7416573867739413,6.164414002968976
Fulham_18_19,41.15823125451335,45.18849411078001,41.291645644125154,27.964262908219126,24.228082879171435,21.656407827707714,20.024984394500787,26.115129714401192,22.847319317591726,16.73320053068151,15.652475842498529,14.7648230602334,17.46424919657298,17.029386365926403,15.652475842498529,16.583123951777,9.486832980505138,15.165750888103101,6.4031242374328485,8.660254037844387
Liverpool_19_20,10.677078252031311,11.575836902790225,11.357816691600547,19.026297590440446,25.98076211353316,24.596747752497688,28.722813232690143,33.31666249791537,32.58834147360065,30.528675044947494,30.675723300355934,32.71085446759225,32.38826948140329,33.19638534539566,35.73513677041127,36.15245496505044,37.603191353926334,40.024992192379,41.773197148410844,47.10626285325551
Leicester City_19_20,3.0,9.539392014169456,2.0,14.594519519326424,21.6794833886788,21.118712081942874,24.535688292770594,27.2213151776324,26.739483914241877,26.019223662515376,26.90724809414742,28.30194339616981,26.90724809414742,27.586228448267445,30.495901363953813,30.757112998459398,33.301651610693426,34.07345007480164,37.282703764614496,42.871902220452036
Manchester City_19_20,13.92838827718412,5.477225575051661,11.357816691600547,15.937377450509228,25.787593916455254,20.904544960366874,27.03701166919155,33.13608305156178,31.400636936215164,26.49528259898354,25.865034312755125,28.91366458960192,28.583211855912904,29.120439557122072,32.63433774416144,33.36165463522455,32.155870381627054,36.02776706930364,36.45545226711637,43.64630568559039
