Team,Chelsea_21_22,Manchester City_21_22,West Ham_21_22,Liverpool_21_22,Arsenal_21_22,Manchester Utd_21_22,Brighton_21_22,Wolves_21_22,Tottenham_21_22,Crystal Palace_21_22,Everton_21_22,Leicester City_21_22,Southampton_21_22,Brentford_21_22,Leeds United_21_22,Aston Villa_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Stoke City_17_18,26.758176320519304,21.400934559032695,17.378147196982766,23.345235059857504,12.041594578792296,9.273618495495704,11.224972160321824,10.954451150103322,8.246211251235321,8.774964387392123,7.3484692283495345,5.830951894845301,10.63014581273465,8.0,4.58257569495584,3.0,3.7416573867739413,6.708203932499369,7.3484692283495345,11.357816691600547
Everton_17_18,28.948229652260256,23.323807579381203,19.849433241279208,26.13426869074396,13.076696830622021,11.916375287812984,11.832159566199232,11.224972160321824,7.874007874011811,10.246950765959598,9.38083151964686,8.246211251235321,10.44030650891055,8.602325267042627,4.123105625617661,4.58257569495584,3.7416573867739413,5.916079783099616,6.6332495807108,8.774964387392123
West Brom_17_18,26.076809620810597,20.049937655763422,19.131126469708992,25.238858928247925,10.816653826391969,12.569805089976535,7.874007874011811,6.6332495807108,6.324555320336759,7.810249675906654,8.831760866327848,9.486832980505138,4.58257569495584,4.47213595499958,4.58257569495584,7.810249675906654,5.830951894845301,4.123105625617661,11.575836902790225,13.601470508735444
Bournemouth_17_18,27.49545416973504,21.400934559032695,20.639767440550294,27.0,11.704699910719626,14.212670403551895,8.831760866327848,7.483314773547883,6.6332495807108,9.433981132056603,10.488088481701515,11.045361017187261,5.385164807134504,6.324555320336759,5.744562646538029,9.219544457292887,7.0710678118654755,5.385164807134504,12.24744871391589,13.152946437965905
West Ham_17_18,30.099833886584822,24.61706725018234,20.97617696340303,26.70205984563738,15.0,12.806248474865697,13.638181696985855,13.038404810405298,10.099504938362077,11.532562594670797,10.488088481701515,9.273618495495704,12.12435565298214,9.695359714832659,5.385164807134504,4.358898943540674,4.242640687119285,6.082762530298219,4.242640687119285,7.810249675906654
Swansea City_17_18,28.372521918222215,22.338307903688676,21.93171219946131,27.85677655436824,13.416407864998739,15.524174696260024,10.344080432788601,9.0,8.774964387392123,10.677078252031311,11.789826122551595,12.449899597988733,6.782329983125268,7.280109889280518,7.0710678118654755,10.099504938362077,8.06225774829855,5.656854249492381,12.449899597988733,13.490737563232042
Crystal Palace_17_18,36.565010597564445,30.675723300355934,28.337254630609507,34.26368339802363,20.445048300260872,20.46948949045872,18.24828759089466,17.11724276862369,14.317821063276353,17.4928556845359,17.349351572897472,16.76305461424021,15.362291495737216,14.45683229480096,10.677078252031311,11.832159566199232,10.44030650891055,9.486832980505138,8.306623862918075,4.242640687119285
Manchester City_18_19,6.708203932499369,12.68857754044952,14.730919862656235,10.099504938362077,23.706539182259394,22.561028345356956,25.475478405713993,26.77685567799177,29.816103031751148,24.899799195977465,25.079872407968907,26.095976701399778,28.600699292150182,28.089143810376278,31.68595903550972,31.272991542223778,32.046840717924134,33.075670817082454,37.64306044943742,42.941821107167776
Chelsea_18_19,4.123105625617661,6.708203932499369,7.54983443527075,7.0710678118654755,16.431676725154983,15.652475842498529,18.466185312619388,19.82422760159901,22.561028345356956,18.0,18.138357147217054,19.1049731745428,21.77154105707724,21.37755832643195,24.73863375370596,24.535688292770594,25.199206336708304,26.419689627245813,31.064449134018133,35.94440151122286
Liverpool_18_19,6.164414002968976,4.242640687119285,9.16515138991168,12.68857754044952,13.30413469565007,15.748015748023622,15.165750888103101,16.431676725154983,19.6468827043885,16.15549442140351,17.029386365926403,18.384776310850235,18.411952639521967,19.235384061671343,22.912878474779202,23.727621035409346,23.790754506740637,24.596747752497688,30.430248109405877,34.36568055487916
