Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,Brighton_21_22,Tottenham_21_22,Manchester Utd_21_22,West Ham_21_22,Everton_21_22,Brentford_21_22,Wolves_21_22,Leicester City_21_22,Arsenal_21_22,Aston Villa_21_22,Crystal Palace_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Newcastle Utd_17_18,11.74734012447073,14.89966442575134,10.488088481701515,5.0990195135927845,5.656854249492381,7.874007874011811,7.0,5.0990195135927845,1.7320508075688772,1.4142135623730951,7.211102550927978,4.47213595499958,5.0990195135927845,5.916079783099616,5.385164807134504,8.306623862918075,8.831760866327848,10.246950765959598,13.638181696985855,13.92838827718412
West Brom_17_18,14.071247279470288,17.26267650163207,12.884098726725126,6.48074069840786,6.164414002968976,9.899494936611665,9.0,7.211102550927978,4.123105625617661,2.449489742783178,7.874007874011811,3.1622776601683795,5.830951894845301,5.385164807134504,3.3166247903554,6.708203932499369,7.211102550927978,8.306623862918075,12.569805089976535,11.74734012447073
Southampton_17_18,14.730919862656235,17.74823934929885,13.45362404707371,7.280109889280518,7.0,10.344080432788601,9.486832980505138,7.810249675906654,4.69041575982343,3.3166247903554,8.06225774829855,3.605551275463989,5.916079783099616,5.0990195135927845,2.449489742783178,6.324555320336759,6.708203932499369,7.483314773547883,12.041594578792296,11.090536506409418
Huddersfield_17_18,16.0312195418814,19.467922333931785,14.866068747318506,7.810249675906654,7.810249675906654,12.12435565298214,11.224972160321824,9.433981132056603,6.164414002968976,4.358898943540674,9.643650760992955,4.123105625617661,7.681145747868608,6.48074069840786,2.449489742783178,6.6332495807108,7.0,7.211102550927978,12.68857754044952,10.344080432788601
Swansea City_17_18,16.34013463836819,19.82422760159901,15.066519173319364,8.18535277187245,9.0,12.68857754044952,11.832159566199232,10.04987562112089,6.48074069840786,5.0,10.44030650891055,5.385164807134504,8.306623862918075,7.0710678118654755,2.449489742783178,7.3484692283495345,7.54983443527075,7.0710678118654755,13.076696830622021,10.44030650891055
Brighton_17_18,16.431676725154983,19.28730152198591,15.165750888103101,8.831760866327848,7.874007874011811,11.661903789690601,10.816653826391969,9.273618495495704,6.4031242374328485,4.898979485566356,8.602325267042627,3.7416573867739413,6.6332495807108,5.0,1.0,5.196152422706632,5.477225575051661,5.916079783099616,11.045361017187261,9.38083151964686
West Ham_17_18,17.4928556845359,18.973665961010276,16.30950643030009,11.40175425099138,7.3484692283495345,10.770329614269007,10.04987562112089,9.273618495495704,8.306623862918075,7.211102550927978,5.830951894845301,3.7416573867739413,4.898979485566356,2.23606797749979,4.58257569495584,1.7320508075688772,2.449489742783178,5.916079783099616,7.3484692283495345,8.717797887081348
Everton_17_18,18.49324200890693,20.92844953645635,17.378147196982766,11.045361017187261,8.12403840463596,12.884098726725126,12.041594578792296,10.770329614269007,8.774964387392123,7.0710678118654755,8.602325267042627,3.7416573867739413,7.3484692283495345,5.0,3.3166247903554,3.0,3.4641016151377544,5.0,9.273618495495704,7.3484692283495345
Stoke City_17_18,19.87460691435179,20.322401432901575,18.841443681416774,14.798648586948742,9.219544457292887,12.206555615733702,11.661903789690601,11.532562594670797,11.74734012447073,10.816653826391969,6.4031242374328485,7.0,7.0,5.0990195135927845,8.602325267042627,3.7416573867739413,4.123105625617661,8.12403840463596,5.196152422706632,9.433981132056603
Leicester City_17_18,17.46424919657298,18.35755975068582,16.0312195418814,12.206555615733702,9.1104335791443,10.44030650891055,9.899494936611665,9.433981132056603,8.48528137423857,8.06225774829855,5.916079783099616,5.916079783099616,4.58257569495584,2.0,5.0990195135927845,3.7416573867739413,3.605551275463989,5.830951894845301,6.708203932499369,9.433981132056603
Bournemouth_17_18,21.213203435596427,23.57965224510319,19.849433241279208,13.638181696985855,12.083045973594572,15.748015748023622,15.0,13.784048752090222,11.180339887498949,9.797958971132712,11.575836902790225,7.615773105863909,10.0,7.280109889280518,4.123105625617661,5.196152422706632,4.69041575982343,1.7320508075688772,9.273618495495704,4.898979485566356
Crystal Palace_17_18,26.019223662515376,27.730849247724095,24.839484696748443,18.681541692269406,15.132745950421556,19.519221295943137,18.81488772222678,17.97220075561143,16.30950643030009,14.730919862656235,14.177446878757825,11.180339887498949,13.601470508735444,10.677078252031311,9.797958971132712,7.0710678118654755,6.557438524302,5.830951894845301,8.06225774829855,2.23606797749979
Manchester City_18_19,5.0990195135927845,3.7416573867739413,5.830951894845301,14.071247279470288,15.811388300841896,10.488088481701515,11.0,11.661903789690601,14.177446878757825,16.06237840420901,16.30950643030009,18.920887928424502,16.186414056238647,19.1049731745428,21.047565179849187,22.561028345356956,23.15167380558045,25.39685019840059,25.80697580112788,29.223278392404914
Chelsea_18_19,3.0,4.58257569495584,4.123105625617661,11.180339887498949,12.449899597988733,8.06225774829855,8.366600265340756,8.774964387392123,11.489125293076057,13.152946437965905,13.674794331177344,15.84297951775486,13.601470508735444,16.492422502470642,18.384776310850235,19.748417658131498,20.42057785666214,22.847319317591726,23.430749027719962,26.476404589747453
Liverpool_18_19,1.4142135623730951,7.874007874011811,3.1622776601683795,8.831760866327848,11.916375287812984,9.273618495495704,9.219544457292887,8.717797887081348,10.246950765959598,11.74734012447073,14.352700094407323,15.033296378372908,13.784048752090222,16.401219466856727,17.291616465790582,19.4164878389476,20.09975124224178,22.11334438749598,23.874672772626646,25.729360660537214
Arsenal_18_19,7.681145747868608,5.0,7.681145747868608,12.449899597988733,10.63014581273465,5.0,5.656854249492381,7.280109889280518,11.224972160321824,12.68857754044952,10.04987562112089,14.035668847618199,10.816653826391969,13.784048752090222,17.029386365926403,17.029386365926403,17.69180601295413,20.73644135332772,19.672315572906,24.1039415863879
Tottenham_18_19,4.242640687119285,7.0710678118654755,4.242640687119285,7.874007874011811,8.366600265340756,5.0990195135927845,5.0,4.898979485566356,7.810249675906654,9.273618495495704,10.099504938362077,11.74734012447073,9.899494936611665,12.68857754044952,14.52583904633395,15.7797338380595,16.492422502470642,19.0,19.849433241279208,22.494443758403985
