Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Wolves_21_22,Leicester City_21_22,Brighton_21_22,Aston Villa_21_22,Crystal Palace_21_22,Brentford_21_22,Southampton_21_22,Everton_21_22,Leeds United_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Leicester City_16_17,40.66939881532551,39.50949253027682,32.526911934581186,19.4164878389476,17.46424919657298,16.431676725154983,14.798648586948742,21.283796653792763,11.489125293076057,15.937377450509228,5.916079783099616,5.0990195135927845,7.0,5.830951894845301,2.23606797749979,7.14142842854285,6.48074069840786,9.486832980505138,13.19090595827292,18.384776310850235
Crystal Palace_16_17,39.81205847478876,37.282703764614496,32.01562118716424,22.22611077089287,18.973665961010276,16.583123951777,15.033296378372908,26.419689627245813,9.219544457292887,20.808652046684813,9.273618495495704,8.774964387392123,12.0,11.874342087037917,6.782329983125268,11.40175425099138,8.18535277187245,14.866068747318506,14.866068747318506,22.64950330581225
Sunderland_16_17,46.561786907291264,46.2709412050371,38.28837943815329,23.043437243605826,22.561028345356956,22.58317958127243,21.0,20.46948949045872,18.708286933869708,16.431676725154983,11.704699910719626,10.770329614269007,9.848857801796104,7.3484692283495345,8.660254037844387,5.744562646538029,7.874007874011811,4.47213595499958,10.954451150103322,12.0
Swansea City_16_17,50.76416058598822,48.55924216871593,42.906875905849866,29.765752132274432,27.568097504180443,25.826343140289914,25.019992006393608,31.016124838541646,18.24828759089466,26.248809496813376,16.673332000533065,16.401219466856727,17.88854381999832,15.394804318340652,11.575836902790225,7.0710678118654755,5.196152422706632,14.866068747318506,3.605551275463989,13.30413469565007
Hull City_16_17,53.14132102234569,52.08646657242167,45.05552130427524,29.715315916207253,28.722813232690143,28.035691537752374,27.147743920996454,28.19574435974337,22.22611077089287,24.372115213907882,17.916472867168917,17.549928774784245,17.578395831246947,14.491376746189438,13.379088160259652,6.4031242374328485,8.602325267042627,12.165525060596439,4.898979485566356,6.324555320336759
Manchester City_17_18,14.730919862656235,12.884098726725126,22.02271554554524,38.91015291668744,36.90528417449187,36.235341863986875,37.36308338453881,50.813384063650005,42.36744032862972,48.38388161361178,46.69047011971501,47.67598976424087,49.17316341257699,51.468436929831086,50.774009099144415,57.584720195551874,57.0350769263968,58.52349955359813,63.631753079732135,69.26037828369117
Manchester Utd_17_18,6.557438524302,11.40175425099138,3.0,19.595917942265423,18.601075237738275,19.4164878389476,19.849433241279208,30.59411708155671,27.586228448267445,28.442925306655784,29.017236257093817,29.8496231131986,30.56141357987225,33.12099032335839,33.76388603226827,40.52159917870962,40.607881008493905,39.93745109543172,47.36032094485847,51.487862647424
Chelsea_17_18,14.317821063276353,18.275666882497067,7.280109889280518,11.916375287812984,11.916375287812984,14.035668847618199,14.2828568570857,23.021728866442675,23.043437243605826,20.904544960366874,22.715633383201094,23.600847442411894,23.790754506740637,26.248809496813376,27.676705006196094,34.11744421846396,34.77067730142742,33.18132004607411,41.340053217188775,44.553338819890925
Liverpool_17_18,16.0312195418814,14.7648230602334,9.0,15.033296378372908,11.575836902790225,10.44030650891055,10.770329614269007,27.23967694375247,17.291616465790582,23.345235059857504,20.09975124224178,21.0,22.58317958127243,24.919871588754223,24.372115213907882,31.304951684997057,30.870698080866262,31.89043743820395,37.64306044943742,42.86023798347368
Arsenal_17_18,20.273134932713294,21.213203435596427,12.36931687685298,8.0,5.0990195135927845,6.4031242374328485,6.48074069840786,20.591260281974,15.264337522473747,16.76305461424021,15.297058540778355,16.34013463836819,17.146428199482248,19.4164878389476,20.09975124224178,26.720778431774775,27.147743920996454,26.739483914241877,33.74907406137241,37.66961640367472
Burnley_17_18,30.610455730027933,35.298725189445584,23.769728648009426,10.677078252031311,15.556349186104045,19.82422760159901,18.867962264113206,7.874007874011811,26.739483914241877,10.04987562112089,20.493901531919196,20.808652046684813,18.384776310850235,20.223748416156685,24.859605789312106,28.91366458960192,31.192947920964443,25.0,36.45545226711637,35.73513677041127
Tottenham_17_18,20.46948949045872,21.6794833886788,12.206555615733702,8.48528137423857,6.48074069840786,8.06225774829855,6.782329983125268,19.390719429665317,16.15549442140351,15.652475842498529,15.165750888103101,15.84297951775486,16.431676725154983,19.1049731745428,20.09975124224178,26.795522013948524,27.0,25.826343140289914,33.74907406137241,37.5632799419859
Leicester City_17_18,30.033314835362415,29.58039891549808,22.0,10.04987562112089,6.708203932499369,5.830951894845301,4.123105625617661,18.466185312619388,8.12403840463596,12.96148139681572,5.385164807134504,6.782329983125268,8.54400374531753,10.198039027185569,10.04987562112089,16.76305461424021,17.146428199482248,17.832554500127006,23.706539182259394,28.035691537752374
Everton_17_18,34.66987164671943,34.0147027033899,26.795522013948524,12.84523257866513,10.344080432788601,9.38083151964686,9.0,19.4164878389476,7.615773105863909,13.92838827718412,3.605551275463989,5.830951894845301,7.681145747868608,7.3484692283495345,6.4031242374328485,12.36931687685298,13.564659966250536,15.556349186104045,19.544820285692065,23.706539182259394
Watford_17_18,36.72873534441391,34.84250278036869,29.0,17.4928556845359,14.142135623730951,11.789826122551595,11.224972160321824,23.790754506740637,5.0,18.138357147217054,5.830951894845301,7.0,10.198039027185569,9.643650760992955,5.0990195135927845,11.224972160321824,10.723805294763608,16.0312195418814,17.0,23.259406699226016
Huddersfield_17_18,41.88078318274385,42.20189569201838,33.793490497431605,17.11724276862369,17.05872210923198,17.663521732655695,16.76305461424021,16.76305461424021,15.811388300841896,12.409673645990857,8.306623862918075,8.602325267042627,7.14142842854285,3.7416573867739413,7.54983443527075,8.06225774829855,11.661903789690601,9.486832980505138,15.684387141358123,16.30950643030009
Southampton_17_18,40.3732584763727,41.2189276910499,32.0624390837628,16.64331697709324,17.233687939614086,18.49324200890693,16.401219466856727,12.84523257866513,18.05547008526779,8.48528137423857,9.0,7.874007874011811,4.58257569495584,4.898979485566356,10.04987562112089,12.206555615733702,13.92838827718412,6.782329983125268,18.81488772222678,19.235384061671343
Brighton_17_18,42.09513035969837,43.46262762420146,33.85262175962151,17.74823934929885,19.1049731745428,20.83266665599966,18.894443627691185,11.445523142259598,20.92844953645635,8.366600265340756,11.874342087037917,10.954451150103322,7.54983443527075,7.3484692283495345,12.767145334803704,13.74772708486752,16.06237840420901,7.483314773547883,20.09975124224178,18.867962264113206
Crystal Palace_17_18,43.94314508543966,44.384682042344295,35.679125549822544,19.595917942265423,19.849433241279208,20.615528128088304,19.026297590440446,16.24807680927192,18.57417562100671,12.36931687685298,10.295630140987,9.539392014169456,7.3484692283495345,5.0,9.16515138991168,8.602325267042627,11.357816691600547,5.196152422706632,15.066519173319364,14.798648586948742
West Ham_17_18,44.57577817604534,44.204072210600685,36.40054944640259,20.8806130178211,20.149441679609886,20.024984394500787,18.81488772222678,20.09975124224178,16.15549442140351,15.652475842498529,9.486832980505138,9.1104335791443,8.602325267042627,5.385164807134504,6.324555320336759,4.242640687119285,7.54983443527075,7.14142842854285,11.445523142259598,13.379088160259652
Bournemouth_17_18,43.01162633521314,43.94314508543966,34.698703145794944,19.209372712298546,20.024984394500787,21.307275752662516,19.209372712298546,13.601470508735444,20.445048300260872,10.198039027185569,11.532562594670797,10.295630140987,7.280109889280518,6.928203230275509,11.704699910719626,12.36931687685298,14.212670403551895,5.0990195135927845,18.275666882497067,17.60681686165901
Stoke City_17_18,48.05205510693585,46.49731175025068,40.162171256046406,25.80697580112788,24.0,22.693611435820433,22.135943621178654,27.23967694375247,16.15549442140351,22.561028345356956,13.490737563232042,13.601470508735444,14.696938456699069,11.704699910719626,8.602325267042627,3.1622776601683795,5.196152422706632,13.0,6.4031242374328485,12.529964086141668
Newcastle Utd_17_18,44.14748010928823,44.45222154178574,35.81898937714463,20.54263858417414,20.639767440550294,21.283796653792763,19.339079605813716,16.673332000533065,19.0,12.767145334803704,10.677078252031311,9.433981132056603,7.3484692283495345,5.916079783099616,9.486832980505138,9.273618495495704,11.0,3.0,15.0,15.264337522473747
West Brom_17_18,45.67274898667694,46.67976006793523,37.36308338453881,21.840329667841555,22.825424421026653,24.124676163629637,22.02271554554524,14.866068747318506,22.93468988235943,12.328828005937952,14.177446878757825,12.884098726725126,10.04987562112089,9.38083151964686,13.74772708486752,13.152946437965905,15.033296378372908,4.69041575982343,18.16590212458495,16.30950643030009
Swansea City_17_18,49.35585071701227,50.40833264451424,41.060930335295616,25.199206336708304,26.324893162176366,27.60434748368452,25.632011235952593,17.291616465790582,25.96150997149434,15.556349186104045,17.46424919657298,16.24807680927192,13.601470508735444,12.409673645990857,16.34013463836819,14.177446878757825,16.30950643030009,6.324555320336759,18.0,14.2828568570857
Liverpool_18_19,6.708203932499369,15.297058540778355,11.180339887498949,25.495097567963924,25.612496949731394,27.03701166919155,27.748873851023216,35.41186241925155,35.62302626111375,34.36568055487916,36.6333181680284,37.53664875824692,37.841775856849004,40.311288741492746,41.49698784249286,48.02082881417188,48.52834223420371,47.16990566028302,55.14526271584895,58.557663887829406
Manchester City_18_19,7.211102550927978,3.605551275463989,12.569805089976535,29.9833287011299,27.80287754891569,27.16615541441225,27.874719729532707,41.60528812542944,33.49626844888845,38.91015291668744,37.21558813185679,38.05259518088089,39.50949253027682,41.97618372363071,41.41255848169731,48.342527861087284,47.686476070265456,48.744230427815765,54.4426303552648,59.9666574022598
Tottenham_18_19,11.575836902790225,13.379088160259652,7.483314773547883,16.76305461424021,15.0,15.297058540778355,16.76305461424021,29.68164415931166,23.452078799117146,26.90724809414742,25.865034312755125,27.09243436828813,28.089143810376278,30.133038346638727,30.347981810987037,36.89173349139343,37.282703764614496,37.70941526992961,43.749285708454714,48.02082881417188
Chelsea_18_19,12.884098726725126,15.524174696260024,5.0990195135927845,13.601470508735444,12.36931687685298,13.490737563232042,13.674794331177344,25.079872407968907,22.0,22.40535650240808,22.693611435820433,23.53720459187964,24.186773244895647,26.720778431774775,27.51363298439521,34.219877264537345,34.438350715445125,33.61547262794322,41.15823125451335,45.09988913511872
Arsenal_18_19,17.029386365926403,14.035668847618199,12.083045973594572,17.916472867168917,13.96424004376894,11.832159566199232,13.45362404707371,31.192947920964443,17.4928556845359,27.09243436828813,22.293496809607955,23.53720459187964,25.514701644346147,27.313000567495326,26.019223662515376,32.69556544854363,32.31098884280702,34.785054261852174,38.7556447501522,44.474711915874174
Manchester Utd_18_19,27.676705006196094,25.0,20.73644135332772,15.394804318340652,10.344080432788601,6.0,7.280109889280518,26.70205984563738,5.830951894845301,21.400934559032695,12.36931687685298,13.784048752090222,16.583123951777,17.60681686165901,15.0,21.470910553583888,20.8806130178211,24.939927826679853,27.16615541441225,33.436506994600975
Watford_18_19,30.099833886584822,30.347981810987037,22.045407685048602,8.06225774829855,5.744562646538029,6.48074069840786,5.196152422706632,16.401219466856727,10.198039027185569,11.045361017187261,5.916079783099616,7.3484692283495345,8.06225774829855,9.695359714832659,10.816653826391969,17.05872210923198,18.05547008526779,17.60681686165901,24.372115213907882,27.820855486487112
Bournemouth_18_19,31.20897306865447,30.380915061926625,23.323807579381203,11.357816691600547,7.810249675906654,6.164414002968976,5.385164807134504,19.82422760159901,6.48074069840786,14.2828568570857,5.0,6.782329983125268,9.0,10.0,9.0,15.652475842498529,16.06237840420901,17.832554500127006,22.494443758403985,27.16615541441225
Leicester City_18_19,31.448370387032774,32.802438933713454,23.2163735324878,8.12403840463596,8.831760866327848,11.180339887498949,9.055385138137417,11.40175425099138,15.0,5.916079783099616,7.874007874011811,8.06225774829855,6.48074069840786,9.1104335791443,12.569805089976535,17.944358444926362,19.209372712298546,15.524174696260024,25.317977802344327,27.294688127912362
Wolves_18_19,33.61547262794322,35.397740040855716,25.495097567963924,9.0,10.816653826391969,13.490737563232042,11.789826122551595,9.219544457292887,16.97056274847714,3.7416573867739413,9.1104335791443,9.273618495495704,6.708203932499369,8.602325267042627,13.152946437965905,17.52141546793523,19.44222209522358,14.628738838327793,25.019992006393608,25.88435821108957
Everton_18_19,32.93933818400121,32.155870381627054,24.919871588754223,12.409673645990857,9.486832980505138,8.306623862918075,6.928203230275509,19.131126469708992,7.14142842854285,13.45362404707371,2.8284271247461903,4.58257569495584,7.0710678118654755,8.06225774829855,7.0710678118654755,13.856406460551018,14.177446878757825,15.652475842498529,20.71231517720798,25.317977802344327
West Ham_18_19,32.93933818400121,32.526911934581186,24.839484696748443,11.575836902790225,9.16515138991168,8.660254037844387,7.0710678118654755,17.72004514666935,8.54400374531753,12.041594578792296,2.449489742783178,4.123105625617661,6.0,7.280109889280518,7.3484692283495345,13.92838827718412,14.52583904633395,15.0,21.0,25.079872407968907
Brighton_18_19,37.33630940518894,37.69615364994153,29.086079144497972,13.74772708486752,13.379088160259652,14.142135623730951,12.36931687685298,14.45683229480096,13.638181696985855,9.055385138137417,4.58257569495584,4.242640687119285,1.7320508075688772,2.449489742783178,7.0,11.357816691600547,12.96148139681572,9.899494936611665,18.708286933869708,20.83266665599966
Crystal Palace_18_19,40.755367744629666,41.44876355212541,32.449961479175904,16.911534525287763,17.320508075688775,18.411952639521967,16.431676725154983,13.638181696985855,17.578395831246947,9.219544457292887,8.602325267042627,7.54983443527075,4.47213595499958,4.123105625617661,9.273618495495704,11.224972160321824,13.076696830622021,6.4031242374328485,17.916472867168917,18.466185312619388
Newcastle Utd_18_19,42.40283009422838,43.829214001622255,34.14674215792775,18.466185312619388,19.87460691435179,21.633307652783937,19.519221295943137,11.357816691600547,21.77154105707724,8.602325267042627,12.68857754044952,11.575836902790225,8.18535277187245,8.366600265340756,13.601470508735444,14.594519519326424,16.61324772583615,7.3484692283495345,20.639767440550294,19.339079605813716
Southampton_18_19,45.18849411078001,44.28317965096906,37.013511046643494,22.561028345356956,21.283796653792763,20.639767440550294,19.261360284258224,22.293496809607955,15.620499351813308,17.60681686165901,9.9498743710662,9.273618495495704,9.643650760992955,7.0710678118654755,5.744562646538029,3.3166247903554,4.69041575982343,7.3484692283495345,9.486832980505138,13.490737563232042
Cardiff City_18_19,49.16299421312742,47.77028364998475,41.14608122288197,26.645825188948457,25.099800796022265,24.020824298928627,23.15167380558045,26.870057685088806,17.74823934929885,22.38302928559939,14.142135623730951,13.892443989449804,14.628738838327793,11.704699910719626,9.273618495495704,2.8284271247461903,4.58257569495584,11.357816691600547,5.0,10.816653826391969
Burnley_18_19,50.368641037852115,49.37610758251404,42.20189569201838,27.313000567495326,26.267851073127396,25.632011235952593,24.413111231467404,25.729360660537214,20.074859899884732,21.656407827707714,15.0996688705415,14.45683229480096,14.491376746189438,11.704699910719626,10.677078252031311,4.47213595499958,6.082762530298219,9.0,5.744562646538029,8.774964387392123
Huddersfield_18_19,52.23983154643591,52.32590180780452,43.9203825119955,28.178005607210743,28.35489375751565,28.75760768909681,27.09243436828813,22.759613353482084,25.079872407968907,20.024984394500787,17.944358444926362,16.881943016134134,15.362291495737216,13.152946437965905,15.033296378372908,10.488088481701515,12.449899597988733,6.708203932499369,12.206555615733702,8.54400374531753
Fulham_18_19,55.036351623268054,53.34791467339656,47.042533945356304,32.58834147360065,31.080540535840107,29.88310559496787,29.0516780926679,31.906112267087632,23.043437243605826,27.80287754891569,20.09975124224178,19.72308292331602,20.346989949375804,17.46424919657298,15.165750888103101,8.717797887081348,9.0,15.132745950421556,2.23606797749979,8.54400374531753
Liverpool_19_20,9.643650760992955,11.74734012447073,15.7797338380595,30.430248109405877,29.017236257093817,29.0,30.528675044947494,42.638011210655684,36.26292872893749,40.50925820105819,39.74921382870358,40.95119045888654,42.07136793592526,44.14748010928823,44.06812907306141,50.635955604688654,50.80354318352215,51.66236541235796,57.245087125446844,61.91122676865643
Leicester City_19_20,7.681145747868608,9.273618495495704,3.0,19.8997487421324,18.05547008526779,18.138357147217054,18.49324200890693,31.304951684997057,25.632011235952593,28.583211855912904,27.820855486487112,28.61817604250837,29.698484809834994,32.264531609803356,32.37282811247729,39.26830783214372,39.0,39.02563260217571,45.81484475582123,50.547007824400445
Manchester City_19_20,13.892443989449804,5.830951894845301,13.601470508735444,27.459060435491963,23.958297101421877,22.02271554554524,22.715633383201094,39.67366884975475,26.43860813280457,35.90264614203248,31.559467676119,32.38826948140329,34.49637662132068,36.72873534441391,35.12833614050059,42.0,40.80441152620633,43.37049688440288,47.4236228055175,53.9351462406472
Chelsea_19_20,22.825424421026653,21.6794833886788,15.524174696260024,11.224972160321824,6.324555320336759,3.3166247903554,5.0990195135927845,23.874672772626646,10.816653826391969,19.209372712298546,13.784048752090222,15.132745950421556,16.97056274847714,18.681541692269406,17.832554500127006,24.535688292770594,24.55605831561735,26.324893162176366,31.064449134018133,36.124783736376884
Sheffield Utd_19_20,28.089143810376278,30.886890422961002,20.12461179749811,6.48074069840786,9.486832980505138,13.152946437965905,11.313708498984761,9.695359714832659,19.467922333931785,6.708203932499369,13.564659966250536,13.74772708486752,12.083045973594572,14.730919862656235,18.384776310850235,23.664319132398465,25.0,20.322401432901575,31.064449134018133,32.38826948140329
Wolves_19_20,27.964262908219126,28.653097563788805,19.748417658131498,7.0,5.196152422706632,6.928203230275509,4.58257569495584,15.394804318340652,12.24744871391589,10.295630140987,8.06225774829855,8.831760866327848,9.1104335791443,11.575836902790225,13.152946437965905,19.519221295943137,20.199009876724155,18.708286933869708,26.720778431774775,30.033314835362415
Tottenham_19_20,27.51363298439521,25.88435821108957,19.72308292331602,12.884098726725126,8.366600265340756,5.385164807134504,3.4641016151377544,22.494443758403985,7.14142842854285,17.11724276862369,9.16515138991168,10.04987562112089,12.569805089976535,14.45683229480096,12.884098726725126,19.8997487421324,19.209372712298546,21.283796653792763,26.019223662515376,31.63858403911275
Manchester Utd_19_20,29.223278392404914,29.68164415931166,20.92844953645635,8.774964387392123,7.14142842854285,8.246211251235321,5.385164807134504,15.264337522473747,12.083045973594572,9.899494936611665,7.0,7.3484692283495345,7.681145747868608,10.488088481701515,12.041594578792296,18.466185312619388,18.867962264113206,17.146428199482248,25.495097567963924,28.948229652260256
Newcastle Utd_19_20,35.52463933666322,36.89173349139343,27.459060435491963,10.246950765959598,11.445523142259598,13.564659966250536,12.36931687685298,11.180339887498949,15.811388300841896,6.164414002968976,7.810249675906654,8.366600265340756,5.916079783099616,6.48074069840786,11.180339887498949,15.0,17.435595774162696,13.490737563232042,22.67156809750927,23.452078799117146
Burnley_19_20,35.22782990761707,34.84250278036869,27.2213151776324,12.727922061357855,10.770329614269007,10.344080432788601,9.486832980505138,18.05547008526779,9.0,12.529964086141668,2.449489742783178,4.58257569495584,6.0,5.744562646538029,5.830951894845301,11.74734012447073,13.076696830622021,14.035668847618199,19.1049731745428,22.825424421026653
Arsenal_19_20,34.132096331752024,33.823069050575526,25.98076211353316,12.24744871391589,10.295630140987,10.04987562112089,8.366600265340756,17.146428199482248,9.433981132056603,11.445523142259598,1.4142135623730951,3.0,4.69041575982343,5.916079783099616,6.48074069840786,12.884098726725126,13.601470508735444,13.601470508735444,20.024984394500787,23.853720883753127
Crystal Palace_19_20,37.456641600656084,39.67366884975475,29.410882339705484,12.806248474865697,15.297058540778355,18.027756377319946,16.30950643030009,6.6332495807108,20.71231517720798,3.0,12.083045973594572,11.789826122551595,8.366600265340756,9.433981132056603,14.966629547095765,17.72004514666935,20.12461179749811,13.076696830622021,24.879710609249457,24.06241883103193
Brighton_19_20,37.33630940518894,37.456641600656084,29.0516780926679,14.45683229480096,13.74772708486752,14.212670403551895,12.206555615733702,15.264337522473747,13.19090595827292,9.797958971132712,4.123105625617661,3.1622776601683795,1.0,2.8284271247461903,6.4031242374328485,11.180339887498949,12.24744871391589,9.486832980505138,18.275666882497067,20.92844953645635
Bournemouth_19_20,38.80721582386451,39.30648801406709,30.495901363953813,15.394804318340652,15.394804318340652,16.30950643030009,14.247806848775006,13.892443989449804,15.620499351813308,8.831760866327848,6.557438524302,5.477225575051661,2.23606797749979,3.1622776601683795,8.06225774829855,11.445523142259598,12.884098726725126,7.874007874011811,18.384776310850235,19.949937343260004
