Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Manchester Utd_21_22,Leicester City_21_22,Arsenal_21_22,Wolves_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Crystal Palace_21_22,Southampton_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Everton_17_18,26.019223662515376,26.70205984563738,22.561028345356956,15.033296378372908,11.575836902790225,8.831760866327848,10.770329614269007,11.224972160321824,10.44030650891055,8.366600265340756,10.488088481701515,10.63014581273465,7.0,5.477225575051661,5.744562646538029,6.082762530298219,2.449489742783178,5.0,6.0,9.273618495495704
Bournemouth_17_18,24.779023386727733,26.19160170741759,21.118712081942874,14.45683229480096,9.433981132056603,8.54400374531753,11.445523142259598,12.36931687685298,11.575836902790225,8.06225774829855,7.810249675906654,8.12403840463596,7.874007874011811,7.810249675906654,5.477225575051661,2.449489742783178,3.605551275463989,3.7416573867739413,9.1104335791443,11.874342087037917
Crystal Palace_17_18,32.526911934581186,33.436506994600975,28.948229652260256,21.748563170931547,17.11724276862369,15.132745950421556,17.74823934929885,18.24828759089466,17.4928556845359,14.866068747318506,15.7797338380595,16.186414056238647,13.638181696985855,12.36931687685298,11.916375287812984,10.488088481701515,7.810249675906654,6.48074069840786,9.1104335791443,4.123105625617661
Manchester City_18_19,3.1622776601683795,3.7416573867739413,6.782329983125268,13.601470508735444,19.72308292331602,21.283796653792763,17.97220075561143,18.027756377319946,18.601075237738275,20.904544960366874,20.615528128088304,19.544820285692065,21.95449840010015,23.68543856465402,23.280893453645632,25.099800796022265,27.367864366808018,29.427877939124322,29.58039891549808,37.64306044943742
Liverpool_18_19,7.0710678118654755,11.575836902790225,5.0990195135927845,9.219544457292887,12.206555615733702,14.594519519326424,14.247806848775006,15.0,15.033296378372908,14.730919862656235,13.601470508735444,13.490737563232042,17.944358444926362,19.519221295943137,18.49324200890693,19.235384061671343,22.11334438749598,24.20743687382041,25.98076211353316,32.202484376209235
Chelsea_18_19,5.0990195135927845,7.0710678118654755,3.1622776601683795,6.4031242374328485,12.68857754044952,13.892443989449804,11.090536506409418,11.357816691600547,11.74734012447073,13.601470508735444,13.74772708486752,12.884098726725126,15.297058540778355,16.881943016134134,16.55294535724685,18.384776310850235,20.518284528683193,22.847319317591726,23.2163735324878,30.675723300355934
Arsenal_18_19,8.12403840463596,7.0710678118654755,7.3484692283495345,7.280109889280518,14.45683229480096,14.45683229480096,10.344080432788601,10.04987562112089,10.677078252031311,14.035668847618199,15.394804318340652,14.352700094407323,14.7648230602334,16.0312195418814,16.55294535724685,19.131126469708992,20.42057785666214,23.021728866442675,22.15851980616034,30.083217912982647
Tottenham_18_19,8.12403840463596,11.045361017187261,5.0990195135927845,5.0,9.433981132056603,11.0,9.9498743710662,10.63014581273465,10.677078252031311,11.0,10.816653826391969,10.488088481701515,13.92838827718412,15.394804318340652,14.7648230602334,16.06237840420901,18.466185312619388,20.83266665599966,21.97726097583591,28.513154858766505
Bournemouth_18_19,12.449899597988733,13.152946437965905,9.433981132056603,2.0,7.874007874011811,7.3484692283495345,3.7416573867739413,4.242640687119285,4.358898943540674,6.782329983125268,8.602325267042627,7.681145747868608,8.18535277187245,9.486832980505138,9.643650760992955,12.041594578792296,13.416407864998739,16.09347693943108,16.06237840420901,23.280893453645632
Watford_18_19,14.730919862656235,16.0312195418814,11.357816691600547,3.7416573867739413,5.0990195135927845,4.242640687119285,3.4641016151377544,4.69041575982343,4.123105625617661,3.7416573867739413,5.830951894845301,5.385164807134504,6.708203932499369,7.874007874011811,7.54983443527075,9.433981132056603,11.045361017187261,13.74772708486752,14.560219778561036,20.92844953645635
