Team,Tottenham_21_22,Chelsea_21_22,Liverpool_21_22,Manchester Utd_21_22,West Ham_21_22,Everton_21_22,Manchester City_21_22,Brighton_21_22,Leicester City_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Southampton_21_22,Crystal Palace_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Wolves_21_22,Arsenal_21_22,Norwich City_21_22
Arsenal_20_21,5.830951894845301,3.1622776601683795,3.1622776601683795,2.449489742783178,4.242640687119285,1.7320508075688772,5.0,2.23606797749979,2.23606797749979,4.358898943540674,2.23606797749979,4.358898943540674,4.898979485566356,5.744562646538029,6.0,6.48074069840786,6.708203932499369,8.54400374531753,9.848857801796104,9.848857801796104
Crystal Palace_20_21,4.69041575982343,2.449489742783178,2.449489742783178,2.449489742783178,5.477225575051661,2.23606797749979,5.385164807134504,1.0,2.23606797749979,3.0,2.23606797749979,4.123105625617661,5.0990195135927845,5.385164807134504,6.48074069840786,6.164414002968976,7.14142842854285,7.810249675906654,9.848857801796104,10.04987562112089
Leeds United_20_21,9.1104335791443,6.4031242374328485,6.4031242374328485,5.196152422706632,3.0,4.242640687119285,6.324555320336759,5.656854249492381,4.47213595499958,7.874007874011811,4.69041575982343,6.164414002968976,5.744562646538029,7.483314773547883,5.744562646538029,8.06225774829855,6.48074069840786,10.770329614269007,10.198039027185569,9.695359714832659
Tottenham_20_21,7.0710678118654755,4.242640687119285,4.242640687119285,3.7416573867739413,5.0990195135927845,3.3166247903554,5.385164807134504,3.0,3.0,4.358898943540674,1.0,3.3166247903554,3.4641016151377544,4.58257569495584,4.898979485566356,5.0990195135927845,5.385164807134504,7.280109889280518,8.774964387392123,8.774964387392123
Chelsea_20_21,8.366600265340756,5.830951894845301,5.830951894845301,5.0990195135927845,5.0990195135927845,4.358898943540674,6.708203932499369,4.123105625617661,3.0,5.916079783099616,2.23606797749979,3.3166247903554,2.8284271247461903,4.58257569495584,3.4641016151377544,5.0990195135927845,4.123105625617661,7.810249675906654,7.810249675906654,7.54983443527075
Manchester City_20_21,9.1104335791443,6.708203932499369,6.708203932499369,5.916079783099616,5.385164807134504,5.0990195135927845,7.483314773547883,4.898979485566356,3.4641016151377544,6.782329983125268,3.1622776601683795,3.7416573867739413,3.0,4.898979485566356,3.0,5.385164807134504,3.7416573867739413,8.246211251235321,7.483314773547883,7.0710678118654755
Newcastle Utd_20_21,6.4031242374328485,5.196152422706632,5.196152422706632,5.385164807134504,7.681145747868608,5.0990195135927845,7.874007874011811,2.449489742783178,2.449489742783178,3.1622776601683795,2.0,1.4142135623730951,3.0,2.449489742783178,4.58257569495584,3.3166247903554,5.0990195135927845,5.0990195135927845,7.0710678118654755,7.483314773547883
West Ham_20_21,7.483314773547883,5.0990195135927845,5.0990195135927845,4.898979485566356,6.48074069840786,4.58257569495584,6.557438524302,3.3166247903554,3.3166247903554,4.123105625617661,1.0,2.23606797749979,2.449489742783178,3.3166247903554,4.242640687119285,3.7416573867739413,4.58257569495584,5.916079783099616,7.681145747868608,7.810249675906654
Brighton_20_21,9.0,6.4031242374328485,6.4031242374328485,5.744562646538029,5.744562646538029,5.0990195135927845,7.0710678118654755,4.69041575982343,3.7416573867739413,6.164414002968976,2.449489742783178,3.1622776601683795,2.23606797749979,4.242640687119285,3.0,4.58257569495584,3.4641016151377544,7.3484692283495345,7.3484692283495345,7.0710678118654755
Southampton_20_21,8.48528137423857,7.0710678118654755,7.0710678118654755,6.928203230275509,8.12403840463596,6.4031242374328485,9.1104335791443,4.358898943540674,3.3166247903554,5.385164807134504,3.0,1.0,1.4142135623730951,1.7320508075688772,2.449489742783178,2.449489742783178,3.0,5.196152422706632,5.196152422706632,5.385164807134504
Wolves_20_21,9.219544457292887,7.810249675906654,7.810249675906654,7.54983443527075,8.306623862918075,6.928203230275509,9.695359714832659,5.0990195135927845,3.7416573867739413,6.324555320336759,3.7416573867739413,2.0,1.7320508075688772,2.449489742783178,1.7320508075688772,3.0,2.449489742783178,5.830951894845301,4.69041575982343,4.69041575982343
Manchester Utd_20_21,12.68857754044952,10.816653826391969,10.816653826391969,10.04987562112089,8.774964387392123,9.16515138991168,11.575836902790225,8.602325267042627,6.782329983125268,10.392304845413264,7.0710678118654755,6.324555320336759,5.196152422706632,6.782329983125268,3.3166247903554,7.0,3.7416573867739413,9.899494936611665,6.164414002968976,5.0990195135927845
West Brom_20_21,13.74772708486752,11.704699910719626,11.704699910719626,11.0,9.848857801796104,10.198039027185569,12.24744871391589,9.486832980505138,7.874007874011811,10.954451150103322,7.615773105863909,6.6332495807108,5.196152422706632,6.782329983125268,3.3166247903554,6.708203932499369,3.1622776601683795,9.486832980505138,5.477225575051661,4.242640687119285
Sheffield Utd_20_21,10.295630140987,9.695359714832659,9.695359714832659,10.099504938362077,12.24744871391589,9.9498743710662,12.041594578792296,7.280109889280518,7.280109889280518,6.557438524302,6.4031242374328485,4.358898943540674,4.898979485566356,3.0,6.0,2.449489742783178,5.744562646538029,1.0,5.0,6.082762530298219
Burnley_20_21,12.041594578792296,10.344080432788601,10.344080432788601,10.04987562112089,10.344080432788601,9.486832980505138,11.575836902790225,7.874007874011811,6.782329983125268,8.602325267042627,6.0,4.242640687119285,3.0,3.7416573867739413,2.23606797749979,3.3166247903554,1.4142135623730951,5.830951894845301,3.1622776601683795,2.8284271247461903
Fulham_20_21,13.45362404707371,11.789826122551595,11.789826122551595,11.357816691600547,11.090536506409418,10.677078252031311,12.884098726725126,9.273618495495704,7.874007874011811,10.295630140987,7.483314773547883,5.830951894845301,4.58257569495584,5.477225575051661,3.0,5.196152422706632,2.449489742783178,7.615773105863909,3.1622776601683795,2.0
