Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,West Ham_21_22,Manchester Utd_21_22,Arsenal_21_22,Leicester City_21_22,Wolves_21_22,Brentford_21_22,Brighton_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Chelsea_19_20,17.60681686165901,20.09975124224178,16.34013463836819,11.180339887498949,5.916079783099616,5.385164807134504,10.63014581273465,8.602325267042627,22.912878474779202,13.601470508735444,20.46948949045872,13.601470508735444,14.177446878757825,16.06237840420901,19.131126469708992,21.400934559032695,20.12461179749811,24.08318915758459,25.632011235952593,30.886890422961002
Manchester Utd_19_20,18.973665961010276,24.859605789312106,19.4164878389476,6.4031242374328485,5.0,5.916079783099616,5.385164807134504,8.48528137423857,14.247806848775006,6.4031242374328485,11.874342087037917,6.557438524302,8.774964387392123,11.916375287812984,12.806248474865697,14.491376746189438,16.76305461424021,17.146428199482248,22.02271554554524,25.573423705088842
Wolves_19_20,19.8997487421324,26.49528259898354,20.808652046684813,5.385164807134504,6.4031242374328485,6.557438524302,4.123105625617661,9.16515138991168,12.449899597988733,5.385164807134504,10.04987562112089,5.916079783099616,8.06225774829855,11.224972160321824,11.661903789690601,13.038404810405298,16.401219466856727,16.06237840420901,21.37755832643195,24.289915602982237
Tottenham_19_20,20.73644135332772,23.280893453645632,19.4164878389476,11.532562594670797,6.708203932499369,5.744562646538029,9.539392014169456,5.0990195135927845,20.223748416156685,9.539392014169456,17.349351572897472,9.0,10.04987562112089,12.24744871391589,14.89966442575134,17.4928556845359,15.652475842498529,19.235384061671343,21.42428528562855,27.09243436828813
Sheffield Utd_19_20,22.38302928559939,30.28200785945344,24.124676163629637,7.874007874011811,11.224972160321824,11.74734012447073,7.483314773547883,13.601470508735444,7.3484692283495345,6.6332495807108,5.477225575051661,7.3484692283495345,9.695359714832659,12.68857754044952,11.0,11.180339887498949,17.60681686165901,14.177446878757825,21.72556098240043,22.825424421026653
Arsenal_19_20,23.706539182259394,28.460498941515414,23.68543856465402,9.1104335791443,8.774964387392123,5.385164807134504,5.385164807134504,4.242640687119285,15.652475842498529,4.123105625617661,12.36931687685298,4.123105625617661,4.358898943540674,6.928203230275509,9.273618495495704,11.661903789690601,11.789826122551595,14.212670403551895,17.11724276862369,21.540659228538015
Crystal Palace_19_20,26.419689627245813,34.95711658589707,28.653097563788805,9.9498743710662,15.264337522473747,14.317821063276353,9.0,15.811388300841896,4.58257569495584,8.306623862918075,2.23606797749979,9.433981132056603,10.344080432788601,12.328828005937952,9.695359714832659,8.48528137423857,17.291616465790582,12.569805089976535,20.223748416156685,19.390719429665317
Newcastle Utd_19_20,26.60826939130014,33.61547262794322,27.94637722496424,9.0,13.152946437965905,10.344080432788601,5.744562646538029,10.770329614269007,10.344080432788601,4.58257569495584,7.0,5.916079783099616,5.385164807134504,7.0710678118654755,6.324555320336759,6.782329983125268,12.68857754044952,11.224972160321824,16.278820596099706,17.4928556845359
Brighton_19_20,27.477263328068172,33.06055050963308,27.964262908219126,11.224972160321824,13.038404810405298,10.0,7.3484692283495345,8.18535277187245,12.96148139681572,2.449489742783178,9.273618495495704,2.8284271247461903,1.4142135623730951,4.123105625617661,4.358898943540674,6.708203932499369,9.273618495495704,9.433981132056603,13.784048752090222,17.0
Burnley_19_20,30.72458299147443,35.014282800023196,30.610455730027933,14.866068747318506,15.7797338380595,11.445523142259598,10.63014581273465,7.483314773547883,17.74823934929885,7.280109889280518,14.035668847618199,7.14142842854285,4.123105625617661,1.4142135623730951,6.0,8.831760866327848,5.385164807134504,10.488088481701515,10.246950765959598,15.556349186104045
Everton_19_20,31.591137997862628,36.49657518178932,31.796226191169293,15.132745950421556,16.822603841260722,12.84523257866513,11.0,9.486832980505138,16.15549442140351,7.0,12.449899597988733,7.0,4.123105625617661,1.4142135623730951,3.7416573867739413,6.48074069840786,5.385164807134504,8.246211251235321,9.433981132056603,13.638181696985855
Bournemouth_19_20,30.56141357987225,36.24913792078372,31.12876483254676,14.247806848775006,16.401219466856727,13.601470508735444,10.63014581273465,11.224972160321824,12.68857754044952,5.385164807134504,9.0,5.385164807134504,4.358898943540674,4.898979485566356,1.4142135623730951,4.0,8.18535277187245,5.830951894845301,11.704699910719626,14.142135623730951
West Ham_19_20,32.71085446759225,37.76241517699841,33.0,16.09347693943108,18.027756377319946,14.177446878757825,12.041594578792296,10.862780491200215,16.0312195418814,7.810249675906654,12.36931687685298,7.810249675906654,5.196152422706632,2.8284271247461903,3.1622776601683795,5.656854249492381,5.196152422706632,7.0710678118654755,8.54400374531753,12.328828005937952
Aston Villa_19_20,31.464265445104548,34.9857113690718,30.903074280724887,16.76305461424021,16.583123951777,13.0,12.68857754044952,8.12403840463596,18.788294228055936,8.06225774829855,15.066519173319364,7.280109889280518,5.385164807134504,4.242640687119285,6.782329983125268,9.899494936611665,4.123105625617661,9.797958971132712,9.848857801796104,16.30950643030009
Southampton_19_20,37.815340802378074,41.737273509418415,37.64306044943742,21.470910553583888,22.912878474779202,18.138357147217054,17.291616465790582,13.92838827718412,22.64950330581225,14.247806848775006,19.1049731745428,14.177446878757825,11.180339887498949,7.874007874011811,10.099504938362077,11.74734012447073,5.385164807134504,12.083045973594572,5.196152422706632,11.575836902790225
Norwich City_19_20,40.124805295477756,44.090815370097204,39.93745109543172,23.769728648009426,25.199206336708304,20.904544960366874,19.621416870348583,16.431676725154983,22.912878474779202,15.524174696260024,19.467922333931785,15.264337522473747,12.68857754044952,9.695359714832659,10.295630140987,11.575836902790225,5.385164807134504,10.198039027185569,1.0,9.273618495495704
