Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,Tottenham_21_22,West Ham_21_22,Arsenal_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Crystal Palace_21_22,Brentford_21_22,Aston Villa_21_22,Everton_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Watford_17_18,24.20743687382041,20.85665361461421,25.099800796022265,12.0,8.602325267042627,8.831760866327848,1.0,17.69180601295413,15.0,2.8284271247461903,8.660254037844387,10.488088481701515,7.3484692283495345,9.273618495495704,13.490737563232042,13.490737563232042,9.486832980505138,15.394804318340652,19.6468827043885,16.881943016134134
Brighton_17_18,26.832815729997478,22.737634001804146,33.166247903554,9.055385138137417,14.212670403551895,9.38083151964686,15.394804318340652,4.58257569495584,2.23606797749979,14.352700094407323,8.54400374531753,6.48074069840786,10.862780491200215,10.954451150103322,6.324555320336759,6.324555320336759,14.0,9.9498743710662,16.431676725154983,19.1049731745428
Leicester City_17_18,25.45584412271571,21.656407827707714,28.91366458960192,9.055385138137417,9.695359714832659,6.324555320336759,7.54983443527075,11.357816691600547,8.06225774829855,6.164414002968976,1.0,2.449489742783178,3.1622776601683795,4.898979485566356,6.324555320336759,6.324555320336759,7.211102550927978,8.660254037844387,15.297058540778355,14.45683229480096
Southampton_17_18,27.76688675382964,23.706539182259394,33.03028912982749,9.219544457292887,13.601470508735444,8.18535277187245,13.19090595827292,7.3484692283495345,3.7416573867739413,11.704699910719626,5.830951894845301,3.605551275463989,7.810249675906654,7.681145747868608,3.3166247903554,3.3166247903554,10.723805294763608,7.211102550927978,13.892443989449804,15.937377450509228
Newcastle Utd_17_18,29.88310559496787,25.80697580112788,34.713109915419565,10.63014581273465,15.132745950421556,9.0,13.490737563232042,9.273618495495704,5.656854249492381,11.532562594670797,6.164414002968976,4.123105625617661,7.280109889280518,6.4031242374328485,1.0,1.0,9.433981132056603,5.477225575051661,11.445523142259598,13.92838827718412
Everton_17_18,32.61901286060018,28.861739379323623,34.46737587922817,14.89966442575134,16.30950643030009,11.313708498984761,10.04987562112089,17.804493814764857,14.177446878757825,7.0710678118654755,8.306623862918075,9.055385138137417,5.477225575051661,4.0,8.94427190999916,8.94427190999916,3.4641016151377544,9.1104335791443,10.295630140987,8.306623862918075
Huddersfield_17_18,34.9857113690718,30.740852297878796,39.44616584663204,14.071247279470288,19.6468827043885,12.0,16.15549442140351,13.74772708486752,10.63014581273465,13.638181696985855,10.816653826391969,9.486832980505138,10.099504938362077,8.0,5.656854249492381,5.656854249492381,10.392304845413264,7.681145747868608,6.48074069840786,12.206555615733702
Bournemouth_17_18,30.033314835362415,26.019223662515376,35.58089374931439,11.74734012447073,16.431676725154983,11.045361017187261,16.0312195418814,8.06225774829855,5.196152422706632,14.352700094407323,8.306623862918075,6.164414002968976,10.099504938362077,9.486832980505138,4.242640687119285,4.242640687119285,12.24744871391589,6.708203932499369,13.2664991614216,16.15549442140351
Stoke City_17_18,34.899856733230294,31.160872901765764,36.6333181680284,16.97056274847714,18.601075237738275,13.490737563232042,12.36931687685298,19.209372712298546,15.524174696260024,9.38083151964686,9.9498743710662,10.488088481701515,7.3484692283495345,5.477225575051661,9.695359714832659,9.695359714832659,4.242640687119285,8.774964387392123,8.602325267042627,6.082762530298219
West Brom_17_18,33.27160951922825,29.29163703175362,37.456641600656084,14.177446878757825,18.138357147217054,12.12435565298214,15.297058540778355,12.727922061357855,9.273618495495704,12.84523257866513,8.12403840463596,6.708203932499369,8.306623862918075,6.557438524302,3.3166247903554,3.3166247903554,8.660254037844387,2.8284271247461903,8.306623862918075,11.045361017187261
West Ham_17_18,39.319206502675,35.45419580247167,41.54515615568198,20.248456731316587,23.108440016582687,17.146428199482248,17.349351572897472,21.095023109728988,17.52141546793523,14.352700094407323,13.601470508735444,13.490737563232042,11.575836902790225,9.273618495495704,11.224972160321824,11.224972160321824,8.602325267042627,9.219544457292887,4.47213595499958,5.0
Swansea City_17_18,36.76955262170047,32.817678162843876,42.37924020083418,18.384776310850235,23.452078799117146,17.663521732655695,22.293496809607955,13.601470508735444,11.704699910719626,20.149441679609886,14.45683229480096,12.569805089976535,15.556349186104045,14.142135623730951,9.38083151964686,9.38083151964686,16.1245154965971,8.660254037844387,12.083045973594572,16.76305461424021
Crystal Palace_17_18,39.52214569073901,35.482389998420345,43.3358973600409,19.595917942265423,24.041630560342615,17.378147196982766,20.024984394500787,18.138357147217054,15.0,17.204650534085253,13.96424004376894,12.884098726725126,13.19090595827292,10.862780491200215,9.273618495495704,9.273618495495704,11.74734012447073,7.280109889280518,3.1622776601683795,9.643650760992955
Manchester City_18_19,11.180339887498949,15.362291495737216,9.219544457292887,31.921779399024736,25.317977802344327,33.12099032335839,31.20897306865447,35.86084215408221,36.6333181680284,34.10278580995987,35.4400902933387,36.45545226711637,36.72873534441391,39.102429592034305,40.311288741492746,40.311288741492746,40.01249804748511,43.01162633521314,49.92995093127971,47.60252094164762
Liverpool_18_19,6.782329983125268,5.385164807134504,18.16590212458495,19.6468827043885,17.08800749063506,22.22611077089287,24.392621835300936,22.338307903688676,24.186773244895647,26.720778431774775,26.248809496813376,26.38181191654584,28.071337695236398,30.033314835362415,29.359836511806396,29.359836511806396,32.155870381627054,33.18132004607411,39.57271787481876,39.83716857408418
Chelsea_18_19,6.164414002968976,3.3166247903554,13.038404810405298,16.3707055437449,10.488088481701515,17.72004514666935,17.46424919657298,20.615528128088304,21.18962010041709,20.09975124224178,20.663978319771825,21.400934559032695,22.135943621178654,24.372115213907882,25.019992006393608,25.019992006393608,25.88435821108957,28.231188426986208,34.84250278036869,33.66006535941367
Arsenal_18_19,12.409673645990857,10.63014581273465,12.569805089976535,16.792855623746664,9.273618495495704,16.673332000533065,13.45362404707371,22.737634001804146,22.15851980616034,16.431676725154983,19.209372712298546,20.54263858417414,19.748417658131498,22.045407685048602,24.289915602982237,24.289915602982237,22.847319317591726,27.073972741361768,32.802438933713454,30.479501308256342
Tottenham_18_19,12.409673645990857,8.306623862918075,18.275666882497067,10.488088481701515,6.324555320336759,11.74734012447073,12.767145334803704,16.09347693943108,16.278820596099706,15.165750888103101,16.0312195418814,16.61324772583615,17.204650534085253,19.235384061671343,19.849433241279208,19.849433241279208,21.118712081942874,23.600847442411894,29.29163703175362,28.89636655359978
Everton_18_19,19.748417658131498,15.652475842498529,25.019992006393608,5.0990195135927845,5.477225575051661,5.0990195135927845,9.0,9.0,7.681145747868608,9.695359714832659,7.280109889280518,7.3484692283495345,9.273618495495704,11.045361017187261,10.677078252031311,10.677078252031311,13.490737563232042,14.317821063276353,20.784609690826528,20.904544960366874
Manchester Utd_18_19,23.043437243605826,19.339079605813716,25.357444666211933,9.0,7.0,5.916079783099616,2.449489742783178,14.89966442575134,12.409673645990857,3.605551275463989,7.3484692283495345,8.774964387392123,6.708203932499369,8.660254037844387,11.789826122551595,11.789826122551595,9.9498743710662,14.560219778561036,19.1049731745428,17.60681686165901
Leicester City_18_19,20.83266665599966,16.822603841260722,25.573423705088842,5.656854249492381,5.830951894845301,4.69041575982343,8.06225774829855,9.433981132056603,7.54983443527075,8.48528137423857,5.916079783099616,6.164414002968976,7.874007874011811,9.695359714832659,9.695359714832659,9.695359714832659,12.083045973594572,13.152946437965905,19.6468827043885,19.519221295943137
Bournemouth_18_19,22.22611077089287,18.681541692269406,24.535688292770594,9.486832980505138,6.0,6.782329983125268,3.3166247903554,14.247806848775006,11.704699910719626,4.242640687119285,5.744562646538029,7.483314773547883,6.0,8.366600265340756,11.224972160321824,11.224972160321824,9.486832980505138,13.45362404707371,19.339079605813716,17.291616465790582
Watford_18_19,24.372115213907882,20.223748416156685,29.086079144497972,5.477225575051661,9.16515138991168,3.1622776601683795,8.660254037844387,8.660254037844387,5.744562646538029,7.874007874011811,4.58257569495584,4.0,6.0,7.0710678118654755,6.48074069840786,6.48074069840786,10.099504938362077,10.63014581273465,16.186414056238647,17.05872210923198
Brighton_18_19,26.645825188948457,22.561028345356956,31.016124838541646,7.615773105863909,11.224972160321824,5.0990195135927845,9.433981132056603,9.433981132056603,5.916079783099616,7.874007874011811,3.605551275463989,2.449489742783178,4.69041575982343,5.0990195135927845,4.242640687119285,4.242640687119285,8.366600265340756,8.306623862918075,13.856406460551018,14.866068747318506
Wolves_18_19,28.460498941515414,24.351591323771842,33.91164991562634,9.486832980505138,14.422205101855956,8.602325267042627,13.96424004376894,7.14142842854285,3.605551275463989,12.409673645990857,6.708203932499369,4.47213595499958,8.48528137423857,8.12403840463596,3.1622776601683795,3.1622776601683795,11.224972160321824,7.280109889280518,13.490737563232042,16.09347693943108
West Ham_18_19,28.91366458960192,25.079872407968907,32.12475680841802,11.224972160321824,13.038404810405298,8.246211251235321,9.433981132056603,12.68857754044952,9.0,7.0710678118654755,3.0,3.1622776601683795,2.449489742783178,2.0,4.47213595499958,4.47213595499958,4.898979485566356,5.916079783099616,11.916375287812984,11.357816691600547
Crystal Palace_18_19,33.03028912982749,29.017236257093817,38.40572873934304,14.317821063276353,19.209372712298546,13.379088160259652,18.05547008526779,10.488088481701515,7.874007874011811,16.0312195418814,10.295630140987,8.306623862918075,11.532562594670797,10.344080432788601,5.196152422706632,5.196152422706632,12.767145334803704,6.0,11.357816691600547,15.165750888103101
Newcastle Utd_18_19,33.075670817082454,29.068883707497267,37.86819245752297,14.071247279470288,18.547236990991408,12.569805089976535,16.583123951777,11.445523142259598,8.306623862918075,14.352700094407323,9.0,7.211102550927978,9.797958971132712,8.366600265340756,3.7416573867739413,3.7416573867739413,10.677078252031311,4.123105625617661,9.695359714832659,13.076696830622021
Cardiff City_18_19,36.40054944640259,32.526911934581186,39.05124837953327,17.46424919657298,20.322401432901575,14.45683229480096,15.165750888103101,18.05547008526779,14.422205101855956,12.206555615733702,10.488088481701515,10.246950765959598,8.774964387392123,6.4031242374328485,8.06225774829855,8.06225774829855,6.4031242374328485,6.164414002968976,5.196152422706632,5.830951894845301
Huddersfield_18_19,37.8021163428716,33.76388603226827,41.72529209005013,17.97220075561143,22.38302928559939,15.7797338380595,18.601075237738275,16.55294535724685,13.341664064126334,15.84297951775486,12.328828005937952,11.180339887498949,11.704699910719626,9.433981132056603,7.54983443527075,7.54983443527075,10.63014581273465,5.830951894845301,4.123105625617661,9.695359714832659
Southampton_18_19,37.64306044943742,33.793490497431605,40.50925820105819,18.788294228055936,21.79449471770337,16.0312195418814,17.08800749063506,18.439088914585774,14.89966442575134,14.177446878757825,11.575836902790225,11.090536506409418,10.344080432788601,8.06225774829855,8.54400374531753,8.54400374531753,8.06225774829855,5.477225575051661,4.58257569495584,6.0
Burnley_18_19,38.79432948254165,35.014282800023196,40.90232267243512,20.223748416156685,22.64950330581225,17.11724276862369,17.029386365926403,20.83266665599966,17.204650534085253,14.035668847618199,12.884098726725126,12.84523257866513,11.0,8.774964387392123,10.816653826391969,10.816653826391969,7.810249675906654,8.12403840463596,5.196152422706632,3.7416573867739413
Fulham_18_19,42.74342054632502,39.11521443121589,43.57751713900185,24.839484696748443,26.476404589747453,21.42428528562855,19.748417658131498,26.49528259898354,22.847319317591726,16.881943016134134,17.72004514666935,18.138357147217054,15.264337522473747,13.379088160259652,16.583123951777,16.583123951777,11.445523142259598,14.142135623730951,9.433981132056603,5.477225575051661
Liverpool_19_20,9.273618495495704,9.433981132056603,14.212670403551895,22.494443758403985,18.16590212458495,24.041630560342615,23.853720883753127,27.586228448267445,28.478061731796284,26.645825188948457,28.442925306655784,29.154759474226502,29.427877939124322,31.52776554086889,32.4037034920393,32.4037034920393,33.075670817082454,36.124783736376884,41.617304093369626,40.85339643163099
Leicester City_19_20,3.1622776601683795,4.123105625617661,10.488088481701515,20.049937655763422,13.856406460551018,21.400934559032695,20.663978319771825,23.895606290697042,24.596747752497688,23.366642891095847,23.93741840717165,24.73863375370596,25.45584412271571,27.748873851023216,28.460498941515414,28.460498941515414,29.086079144497972,31.448370387032774,38.34057902536163,36.810324638611924
Manchester City_19_20,12.328828005937952,13.152946437965905,6.0,23.366642891095847,14.89966442575134,23.15167380558045,18.788294228055936,28.442925306655784,27.874719729532707,21.6794833886788,24.186773244895647,25.729360660537214,24.859605789312106,27.27636339397171,29.79932885150268,29.79932885150268,27.49545416973504,31.796226191169293,38.28837943815329,34.77067730142742
Chelsea_19_20,16.431676725154983,13.45362404707371,17.72004514666935,12.409673645990857,4.69041575982343,11.40175425099138,7.54983443527075,18.57417562100671,17.291616465790582,10.488088481701515,13.45362404707371,14.89966442575134,13.784048752090222,16.06237840420901,18.601075237738275,18.601075237738275,16.911534525287763,21.283796653792763,26.832815729997478,24.596747752497688
Tottenham_19_20,21.79449471770337,18.384776310850235,23.727621035409346,10.246950765959598,5.744562646538029,7.681145747868608,3.1622776601683795,15.033296378372908,12.569805089976535,4.58257569495584,6.48074069840786,8.306623862918075,6.708203932499369,9.1104335791443,12.12435565298214,12.12435565298214,9.9498743710662,14.142135623730951,20.12461179749811,17.72004514666935
Wolves_19_20,22.045407685048602,18.027756377319946,26.870057685088806,5.830951894845301,7.211102550927978,4.69041575982343,8.660254037844387,8.660254037844387,6.4031242374328485,8.602325267042627,5.0,4.898979485566356,7.211102550927978,8.831760866327848,8.366600265340756,8.366600265340756,11.40175425099138,11.874342087037917,18.49324200890693,18.627936010197157
Sheffield Utd_19_20,22.38302928559939,18.384776310850235,28.653097563788805,7.280109889280518,10.246950765959598,8.06225774829855,13.19090595827292,5.477225575051661,4.47213595499958,13.0,7.874007874011811,6.708203932499369,10.63014581273465,11.704699910719626,9.0,9.0,14.45683229480096,12.409673645990857,19.672315572906,20.83266665599966
Arsenal_19_20,24.289915602982237,20.46948949045872,27.459060435491963,8.246211251235321,8.12403840463596,5.0990195135927845,5.385164807134504,12.206555615733702,9.219544457292887,4.47213595499958,3.3166247903554,4.69041575982343,3.7416573867739413,5.830951894845301,8.12403840463596,8.12403840463596,7.874007874011811,10.816653826391969,16.55294535724685,15.524174696260024
