,Team,MP,W,D,L,Pts,GF,GA,GD,rank,EndRank
0,Crystal Palace_17_18,5,0,0,5,0,0,8,-8,20,11
1,Sheffield Utd_20_21,5,0,1,4,1,2,7,-5,18,20
2,Huddersfield_18_19,5,0,2,3,2,2,11,-9,18,20
3,Everton_17_18,5,1,1,3,4,2,10,-8,18,8
4,Swansea City_17_18,5,1,2,2,5,2,5,-3,14,18
5,Stoke City_16_17,5,0,1,4,1,3,14,-11,20,13
6,Burnley_18_19,5,0,1,4,1,3,10,-7,20,15
7,Sunderland_16_17,5,0,1,4,1,3,9,-6,19,20
8,Burnley_20_21,5,0,1,4,1,3,9,-6,19,17
9,Cardiff City_18_19,5,0,2,3,2,3,9,-6,17,18
